seq,time,latitude,longitude,altitude,status,service
2,1664903061.143665,38.538070625628684,-121.79473245790226,-13.28582194781331,2,1
2,1664903061.2125595,38.53807064320377,-121.79473247946902,-13.286427427511839,2,1
2,1664903061.3088381,38.53807066216039,-121.79473248380444,-13.287910701464028,2,1
2,1664903061.4059105,38.53807068161354,-121.79473248253085,-13.287560025931738,2,1
2,1664903061.5793636,38.53807069108054,-121.79473251068768,-13.287786694540898,2,1
2,1664903061.632501,38.538070721106195,-121.79473255859,-13.288128546697399,2,1
2,1664903061.7209663,38.538070731954214,-121.79473259023553,-13.289045965619048,2,1
2,1664903061.8107717,38.53807074429983,-121.79473259261223,-13.288764783449826,2,1
2,1664903061.903482,38.53807076515362,-121.79473257064814,-13.290264286527703,2,1
2,1664903062.031356,38.53807077867461,-121.7947325479541,-13.288436234674018,2,1
2,1664903062.1108572,38.53807077972477,-121.79473255084743,-13.286747437474238,2,1
2,1664903062.2093713,38.53807076309132,-121.79473254369266,-13.286733433813408,2,1
2,1664903062.3151472,38.53807074924688,-121.7947325352319,-13.287196182640738,2,1
2,1664903062.4063063,38.538070753403744,-121.79473253060893,-13.284423861028053,2,1
2,1664903062.5722828,38.53807076878968,-121.79473253330625,-13.284063847207907,2,1
2,1664903062.6137567,38.538070774572454,-121.79473255356866,-13.285826063922615,2,1
2,1664903062.7178955,38.53807078754738,-121.79473256132344,-13.28595653984127,2,1
2,1664903062.8131337,38.53807080733277,-121.79473256903043,-13.284566668143846,2,1
2,1664903062.905153,38.53807080966558,-121.79473257762368,-13.285234019148934,2,1
2,1664903063.0736504,38.5380707994997,-121.79473259042233,-13.284437491592575,2,1
2,1664903063.1282375,38.538070809354146,-121.7947325951435,-13.28477498823313,2,1
2,1664903063.2105231,38.53807081956192,-121.79473261555475,-13.284564226785593,2,1
3,1664903110.1200526,38.538071164627134,-121.79468039061764,-13.250776080251722,2,1
3,1664903110.2093241,38.53807119158314,-121.79468039234574,-13.250844226086656,2,1
3,1664903110.2932727,38.53807117868314,-121.79468041696315,-13.25023172424863,2,1
3,1664903110.4107807,38.5380711790944,-121.7946804409672,-13.25104583237061,2,1
3,1664903110.599971,38.53807119909838,-121.7946804630686,-13.25364982531733,2,1
3,1664903110.6459768,38.53807121642352,-121.79468046318422,-13.25182827875222,2,1
3,1664903110.7210126,38.53807124699553,-121.79468047832462,-13.254569811732305,2,1
3,1664903110.8099067,38.53807126498967,-121.79468045992174,-13.255334098165557,2,1
3,1664903110.9036322,38.53807128329087,-121.79468044144383,-13.255075676670367,2,1
3,1664903111.062036,38.53807128996601,-121.79468041199777,-13.257637425282427,2,1
3,1664903111.1175044,38.53807131457893,-121.79468040997939,-13.259565085786786,2,1
3,1664903111.2235818,38.53807133124593,-121.79468038650488,-13.256867026156593,2,1
3,1664903111.2914433,38.538071354854715,-121.79468035852717,-13.260196257732323,2,1
3,1664903111.4117806,38.53807139315474,-121.79468035008298,-13.262783311743553,2,1
3,1664903111.6002028,38.53807141078781,-121.79468035621407,-13.262035905326174,2,1
3,1664903111.6131742,38.5380714260733,-121.79468038621174,-13.264913358247036,2,1
3,1664903111.7081006,38.53807142325883,-121.79468037916857,-13.264483256382047,2,1
3,1664903111.8283436,38.538071440216,-121.79468036818874,-13.260372143700817,2,1
3,1664903111.9072323,38.53807142751578,-121.79468039683462,-13.263027020224877,2,1
3,1664903112.0365434,38.538071438170846,-121.79468042066343,-13.261918908277543,2,1
3,1664903112.1162689,38.53807145480409,-121.79468039496089,-13.260423289744429,2,1
3,1664903112.2058063,38.538071494215394,-121.7946803993798,-13.260209890854613,2,1
3,1664903112.3185995,38.538071495155286,-121.79468040889805,-13.26308874467885,2,1
3,1664903112.4134264,38.53807151851351,-121.79468037967064,-13.263925807679419,2,1
3,1664903112.6017435,38.53807155034575,-121.79468036934729,-13.260134415331715,2,1
3,1664903112.615333,38.5380715703632,-121.79468038906518,-13.26560834349662,2,1
3,1664903112.7062628,38.53807158426209,-121.7946804099979,-13.2660575036712,2,1
3,1664903112.806633,38.53807159311109,-121.79468040770583,-13.264390111679438,2,1
3,1664903112.9123056,38.53807158165828,-121.79468040938269,-13.263972875704162,2,1
3,1664903113.0817802,38.53807157168191,-121.79468042880207,-13.257588981680055,2,1
4,1664903173.5625315,38.5380687213522,-121.79462671109246,-13.281046675819685,2,1
4,1664903173.6483078,38.53806873238627,-121.79462673038559,-13.281934788258358,2,1
4,1664903173.7043548,38.53806874811751,-121.79462677277115,-13.281404727370814,2,1
4,1664903173.8106973,38.5380687700189,-121.79462679753776,-13.284053168383451,2,1
4,1664903173.950166,38.53806879843641,-121.79462679533961,-13.285121214032358,2,1
4,1664903174.0117695,38.53806880344652,-121.7946267774011,-13.28530405130475,2,1
4,1664903174.1118324,38.53806881578675,-121.79462677430652,-13.286667170334601,2,1
4,1664903174.204544,38.53806883430641,-121.79462677807629,-13.287565339660208,2,1
4,1664903174.312549,38.53806885618043,-121.79462678519982,-13.288773102276107,2,1
4,1664903174.4386914,38.53806886768041,-121.79462676106236,-13.285470006406554,2,1
4,1664903174.5715842,38.538068849545134,-121.79462675476846,-13.28684952500204,2,1
4,1664903174.614387,38.538068848392236,-121.7946267464101,-13.28653980558528,2,1
4,1664903174.7089553,38.538068846026796,-121.79462676523605,-13.286833393385729,2,1
4,1664903174.8132885,38.53806887233794,-121.79462676353111,-13.28765544776183,2,1
4,1664903174.9513142,38.53806887583948,-121.794626742926,-13.290400105409491,2,1
4,1664903175.0768695,38.538068889190306,-121.79462669810232,-13.28308587043072,2,1
4,1664903175.1129098,38.53806887851308,-121.79462666863435,-13.282978935015219,2,1
4,1664903175.2066803,38.538068866895635,-121.7946266407876,-13.284959180692566,2,1
4,1664903175.3060112,38.53806888207197,-121.79462661250375,-13.28325656780116,2,1
4,1664903175.432962,38.5380688923257,-121.7946265892191,-13.286240994219632,2,1
4,1664903175.5658584,38.53806890037782,-121.79462656600131,-13.2865820573894,2,1
4,1664903175.6458104,38.538068914913985,-121.79462656579979,-13.286641636862464,2,1
4,1664903175.7085998,38.538068935823496,-121.79462653889296,-13.287190043800893,2,1
4,1664903175.8070982,38.53806895482726,-121.79462649548195,-13.288303522617136,2,1
4,1664903175.9493694,38.53806897306951,-121.79462645093042,-13.287196961713152,2,1
4,1664903176.0151427,38.53806896874102,-121.79462646334575,-13.290347542710743,2,1
4,1664903176.1260028,38.538068968596704,-121.79462647322184,-13.29082014116956,2,1
4,1664903176.2106702,38.538068972249405,-121.79462647494066,-13.291029101253688,2,1
4,1664903176.3380075,38.538068985492394,-121.79462649880209,-13.288537750206158,2,1
4,1664903176.4411063,38.53806900636279,-121.79462652298616,-13.290766222557002,2,1
5,1664903239.563364,38.5380685174954,-121.79457309846555,-13.328117266157216,2,1
5,1664903239.6487527,38.53806853158825,-121.79457310901999,-13.32793113764276,2,1
5,1664903239.72102,38.5380685754093,-121.79457310580497,-13.329950364307402,2,1
5,1664903239.8414047,38.53806861782554,-121.79457309737107,-13.331792871612748,2,1
5,1664903239.9121063,38.53806866040959,-121.79457310346064,-13.333056357635007,2,1
5,1664903240.0136282,38.53806868823436,-121.79457311480634,-13.33233640066823,2,1
5,1664903240.1104796,38.53806871356952,-121.7945731243969,-13.333086391761013,2,1
5,1664903240.2118952,38.5380687172368,-121.79457313033605,-13.333872338192588,2,1
5,1664903240.3279917,38.53806873174882,-121.79457312580246,-13.332351747164068,2,1
5,1664903240.4148185,38.538068747669975,-121.79457312041056,-13.333907685245787,2,1
5,1664903240.5720537,38.53806879264598,-121.79457310086623,-13.335785571077626,2,1
5,1664903240.6153765,38.53806881124448,-121.7945730833017,-13.335923774759067,2,1
5,1664903240.7054584,38.53806880835377,-121.79457306667267,-13.336511830788101,2,1
5,1664903240.8372273,38.53806879532152,-121.79457305591028,-13.336378189245398,2,1
5,1664903240.920466,38.53806880111001,-121.79457304159396,-13.336863348298493,2,1
5,1664903241.08281,38.53806880524001,-121.79457301838254,-13.336346991487806,2,1
5,1664903241.1120143,38.53806880166097,-121.79457300234546,-13.333272435551985,2,1
5,1664903241.2129555,38.53806881668277,-121.79457302673622,-13.33414307007254,2,1
5,1664903241.3347929,38.538068824605034,-121.79457305248964,-13.33391043022996,2,1
5,1664903241.400536,38.53806883992685,-121.7945730640697,-13.33495916868485,2,1
5,1664903241.5599658,38.538068831853174,-121.79457307208338,-13.335094770098202,2,1
5,1664903241.6099355,38.53806882122726,-121.7945730843876,-13.333597970254022,2,1
5,1664903241.7026324,38.53806880281025,-121.79457308248502,-13.333546639277921,2,1
5,1664903241.8351529,38.53806878813717,-121.7945730884702,-13.332555565641366,2,1
5,1664903241.9034855,38.53806879156518,-121.79457308228253,-13.332128466711827,2,1
5,1664903242.020628,38.53806879234497,-121.79457309743606,-13.333617396309682,2,1
5,1664903242.1061907,38.53806879930527,-121.7945731039136,-13.333718756172859,2,1
5,1664903242.213754,38.53806881008512,-121.7945731095433,-13.334022785008026,2,1
5,1664903242.3382664,38.53806879692562,-121.79457311034533,-13.33419121690224,2,1
5,1664903242.4052315,38.53806878480709,-121.79457312914519,-13.335160199614227,2,1
