seq,time,num_sat,rtk_mode_fix,fix_mode
0,1664905845.8765774,41,True,FIXED_RTK
0,1664905845.926694,41,True,FIXED_RTK
0,1664905845.9384294,41,True,FIXED_RTK
0,1664905845.981596,41,True,FIXED_RTK
0,1664905846.0847318,41,True,FIXED_RTK
0,1664905846.233377,41,True,FIXED_RTK
0,1664905846.2889106,41,True,FIXED_RTK
0,1664905846.4104278,41,True,FIXED_RTK
0,1664905846.4368534,41,True,FIXED_RTK
0,1664905846.4850388,41,True,FIXED_RTK
0,1664905846.588085,41,True,FIXED_RTK
0,1664905846.6877031,41,True,FIXED_RTK
0,1664905846.7988133,41,True,FIXED_RTK
0,1664905846.8768544,41,True,FIXED_RTK
0,1664905846.9223325,41,True,FIXED_RTK
0,1664905846.939853,41,True,FIXED_RTK
0,1664905847.038524,41,True,FIXED_RTK
0,1664905847.0764856,41,True,FIXED_RTK
0,1664905847.231934,41,True,FIXED_RTK
0,1664905847.2956638,41,True,FIXED_RTK
0,1664905847.4079785,41,True,FIXED_RTK
0,1664905847.419925,41,True,FIXED_RTK
0,1664905847.480478,41,True,FIXED_RTK
0,1664905847.5853584,41,True,FIXED_RTK
0,1664905847.6766727,41,True,FIXED_RTK
0,1664905847.778145,41,True,FIXED_RTK
0,1664905847.8752737,41,True,FIXED_RTK
0,1664905847.9096773,41,True,FIXED_RTK
0,1664905847.9369938,41,True,FIXED_RTK
0,1664905847.974154,41,True,FIXED_RTK
0,1664905848.0806544,41,True,FIXED_RTK
0,1664905848.2301636,41,True,FIXED_RTK
0,1664905848.2990267,41,True,FIXED_RTK
0,1664905848.4082077,41,True,FIXED_RTK
0,1664905848.4367607,41,True,FIXED_RTK
0,1664905848.4874249,41,True,FIXED_RTK
0,1664905848.5863013,41,True,FIXED_RTK
0,1664905848.6813998,41,True,FIXED_RTK
0,1664905848.7757638,41,True,FIXED_RTK
1,1664905868.4858532,41,True,FIXED_RTK
1,1664905868.5740764,41,True,FIXED_RTK
1,1664905868.6990983,41,True,FIXED_RTK
1,1664905868.7918136,41,True,FIXED_RTK
1,1664905868.900055,41,True,FIXED_RTK
1,1664905868.920454,41,True,FIXED_RTK
1,1664905868.95782,41,True,FIXED_RTK
1,1664905869.0418842,41,True,FIXED_RTK
1,1664905869.0817878,41,True,FIXED_RTK
1,1664905869.2375925,41,True,FIXED_RTK
1,1664905869.282074,41,True,FIXED_RTK
1,1664905869.3978426,41,True,FIXED_RTK
1,1664905869.4166036,41,True,FIXED_RTK
1,1664905869.4813025,41,True,FIXED_RTK
1,1664905869.5776508,41,True,FIXED_RTK
1,1664905869.6810014,41,True,FIXED_RTK
1,1664905869.7951765,41,True,FIXED_RTK
1,1664905869.909332,41,True,FIXED_RTK
1,1664905869.9141204,41,True,FIXED_RTK
1,1664905869.9751577,41,True,FIXED_RTK
1,1664905869.9810188,41,True,FIXED_RTK
1,1664905870.0815408,41,True,FIXED_RTK
1,1664905870.2344108,41,True,FIXED_RTK
1,1664905870.2790964,41,True,FIXED_RTK
1,1664905870.3987584,41,True,FIXED_RTK
1,1664905870.4208667,41,True,FIXED_RTK
1,1664905870.4750638,41,True,FIXED_RTK
1,1664905870.579383,41,True,FIXED_RTK
1,1664905870.6709712,41,True,FIXED_RTK
1,1664905870.7806199,41,True,FIXED_RTK
1,1664905870.8962636,41,True,FIXED_RTK
1,1664905870.9192832,40,True,FIXED_RTK
1,1664905870.9621313,40,True,FIXED_RTK
1,1664905871.0483031,40,True,FIXED_RTK
1,1664905871.0782409,40,True,FIXED_RTK
1,1664905871.2273817,40,True,FIXED_RTK
1,1664905871.3091161,40,True,FIXED_RTK
1,1664905871.401568,40,True,FIXED_RTK
1,1664905871.424215,41,True,FIXED_RTK
2,1664905891.5816624,41,True,FIXED_RTK
2,1664905891.6778219,41,True,FIXED_RTK
2,1664905891.7855997,41,True,FIXED_RTK
2,1664905891.9041142,41,True,FIXED_RTK
2,1664905891.9092042,41,True,FIXED_RTK
2,1664905891.9395645,41,True,FIXED_RTK
2,1664905891.982627,41,True,FIXED_RTK
2,1664905892.082213,41,True,FIXED_RTK
2,1664905892.2300653,41,True,FIXED_RTK
2,1664905892.3038974,41,True,FIXED_RTK
2,1664905892.399652,41,True,FIXED_RTK
2,1664905892.4042215,41,True,FIXED_RTK
2,1664905892.467981,41,True,FIXED_RTK
2,1664905892.5830708,41,True,FIXED_RTK
2,1664905892.673671,41,True,FIXED_RTK
2,1664905892.7808957,41,True,FIXED_RTK
2,1664905892.905901,41,True,FIXED_RTK
2,1664905892.9106302,41,True,FIXED_RTK
2,1664905892.9406068,41,True,FIXED_RTK
2,1664905893.0402918,41,True,FIXED_RTK
2,1664905893.0804949,41,True,FIXED_RTK
2,1664905893.2357779,41,True,FIXED_RTK
2,1664905893.299778,41,True,FIXED_RTK
2,1664905893.3966806,41,True,FIXED_RTK
2,1664905893.40208,41,True,FIXED_RTK
2,1664905893.4791687,41,True,FIXED_RTK
2,1664905893.5834675,41,True,FIXED_RTK
2,1664905893.6749556,41,True,FIXED_RTK
2,1664905893.780402,41,True,FIXED_RTK
2,1664905893.8963108,41,True,FIXED_RTK
2,1664905893.9013438,41,True,FIXED_RTK
2,1664905893.9509618,41,True,FIXED_RTK
2,1664905893.978848,41,True,FIXED_RTK
2,1664905894.0833776,41,True,FIXED_RTK
2,1664905894.2340386,41,True,FIXED_RTK
2,1664905894.2782707,41,True,FIXED_RTK
2,1664905894.4068587,41,True,FIXED_RTK
2,1664905894.412804,41,True,FIXED_RTK
2,1664905894.477081,41,True,FIXED_RTK
3,1664905912.5813448,41,True,FIXED_RTK
3,1664905912.6773458,41,True,FIXED_RTK
3,1664905912.7772512,41,True,FIXED_RTK
3,1664905912.894708,41,True,FIXED_RTK
3,1664905912.902721,41,True,FIXED_RTK
3,1664905912.9592054,41,True,FIXED_RTK
3,1664905913.044884,41,True,FIXED_RTK
3,1664905913.0832095,41,True,FIXED_RTK
3,1664905913.2335038,41,True,FIXED_RTK
3,1664905913.2825058,41,True,FIXED_RTK
3,1664905913.3525198,41,True,FIXED_RTK
3,1664905913.3803065,41,True,FIXED_RTK
3,1664905913.484702,41,True,FIXED_RTK
3,1664905913.58319,41,True,FIXED_RTK
3,1664905913.6767664,41,True,FIXED_RTK
3,1664905913.780518,41,True,FIXED_RTK
3,1664905913.8253405,41,True,FIXED_RTK
3,1664905913.8864565,41,True,FIXED_RTK
3,1664905913.9743953,41,True,FIXED_RTK
3,1664905913.9790673,41,True,FIXED_RTK
3,1664905914.0897276,41,True,FIXED_RTK
3,1664905914.2357984,41,True,FIXED_RTK
3,1664905914.2784302,41,True,FIXED_RTK
3,1664905914.314429,41,True,FIXED_RTK
3,1664905914.378473,41,True,FIXED_RTK
3,1664905914.4823775,41,True,FIXED_RTK
3,1664905914.5826685,41,True,FIXED_RTK
3,1664905914.676661,41,True,FIXED_RTK
3,1664905914.7779174,41,True,FIXED_RTK
3,1664905914.8230195,41,True,FIXED_RTK
3,1664905914.8885622,41,True,FIXED_RTK
3,1664905914.983831,41,True,FIXED_RTK
3,1664905915.03322,41,True,FIXED_RTK
3,1664905915.0863423,41,True,FIXED_RTK
3,1664905915.2324383,41,True,FIXED_RTK
3,1664905915.275081,41,True,FIXED_RTK
3,1664905915.3517368,41,True,FIXED_RTK
3,1664905915.3837686,41,True,FIXED_RTK
3,1664905915.485035,41,True,FIXED_RTK
4,1664905931.8175304,41,True,FIXED_RTK
4,1664905931.8930688,41,True,FIXED_RTK
4,1664905931.9395995,41,True,FIXED_RTK
4,1664905931.9745178,41,True,FIXED_RTK
4,1664905932.0798821,41,True,FIXED_RTK
4,1664905932.2497158,41,True,FIXED_RTK
4,1664905932.2903821,41,True,FIXED_RTK
4,1664905932.3919196,41,True,FIXED_RTK
4,1664905932.3973188,41,True,FIXED_RTK
4,1664905932.482561,41,True,FIXED_RTK
4,1664905932.5761638,41,True,FIXED_RTK
4,1664905932.6763213,41,True,FIXED_RTK
4,1664905932.7982886,41,True,FIXED_RTK
4,1664905932.817881,41,True,FIXED_RTK
4,1664905932.8883069,41,True,FIXED_RTK
4,1664905932.958925,41,True,FIXED_RTK
4,1664905933.0378852,41,True,FIXED_RTK
4,1664905933.0783625,41,True,FIXED_RTK
4,1664905933.251596,41,True,FIXED_RTK
4,1664905933.291973,41,True,FIXED_RTK
4,1664905933.3887732,41,True,FIXED_RTK
4,1664905933.3948338,41,True,FIXED_RTK
4,1664905933.4820395,41,True,FIXED_RTK
4,1664905933.594529,41,True,FIXED_RTK
4,1664905933.6825073,41,True,FIXED_RTK
4,1664905933.7964725,41,True,FIXED_RTK
4,1664905933.8159645,41,True,FIXED_RTK
4,1664905933.88784,41,True,FIXED_RTK
4,1664905933.9782162,41,True,FIXED_RTK
4,1664905933.9841266,41,True,FIXED_RTK
4,1664905934.0833738,41,True,FIXED_RTK
4,1664905934.2511446,41,True,FIXED_RTK
4,1664905934.2908354,41,True,FIXED_RTK
4,1664905934.378855,41,True,FIXED_RTK
4,1664905934.3805742,41,True,FIXED_RTK
4,1664905934.4756546,41,True,FIXED_RTK
4,1664905934.5788605,41,True,FIXED_RTK
4,1664905934.6819727,41,True,FIXED_RTK
4,1664905934.795536,41,True,FIXED_RTK
5,1664905949.8864782,41,True,FIXED_RTK
5,1664905949.944571,41,True,FIXED_RTK
5,1664905949.9779644,41,True,FIXED_RTK
5,1664905950.0850527,41,True,FIXED_RTK
5,1664905950.233679,41,True,FIXED_RTK
5,1664905950.3093262,41,True,FIXED_RTK
5,1664905950.314322,41,True,FIXED_RTK
5,1664905950.3799982,41,True,FIXED_RTK
5,1664905950.4743674,41,True,FIXED_RTK
5,1664905950.5892482,41,True,FIXED_RTK
5,1664905950.6764612,41,True,FIXED_RTK
5,1664905950.798628,41,True,FIXED_RTK
5,1664905950.8037744,41,True,FIXED_RTK
5,1664905950.884541,41,True,FIXED_RTK
5,1664905950.9850109,41,True,FIXED_RTK
5,1664905951.0323653,41,True,FIXED_RTK
5,1664905951.083133,41,True,FIXED_RTK
5,1664905951.2340882,41,True,FIXED_RTK
5,1664905951.3140147,41,True,FIXED_RTK
5,1664905951.3177884,41,True,FIXED_RTK
5,1664905951.3844874,41,True,FIXED_RTK
5,1664905951.4750154,41,True,FIXED_RTK
5,1664905951.5885057,41,True,FIXED_RTK
5,1664905951.6776345,41,True,FIXED_RTK
5,1664905951.7988038,41,True,FIXED_RTK
5,1664905951.8041165,41,True,FIXED_RTK
5,1664905951.8853686,41,True,FIXED_RTK
5,1664905951.976599,41,True,FIXED_RTK
5,1664905951.9816427,41,True,FIXED_RTK
5,1664905952.0833602,41,True,FIXED_RTK
5,1664905952.2223861,41,True,FIXED_RTK
5,1664905952.3094728,41,True,FIXED_RTK
5,1664905952.3156278,41,True,FIXED_RTK
5,1664905952.3754656,41,True,FIXED_RTK
5,1664905952.481037,41,True,FIXED_RTK
5,1664905952.586336,41,True,FIXED_RTK
5,1664905952.6729338,41,True,FIXED_RTK
5,1664905952.7907453,41,True,FIXED_RTK
5,1664905952.7919116,41,True,FIXED_RTK
6,1664905967.7986202,41,True,FIXED_RTK
6,1664905967.8033366,41,True,FIXED_RTK
6,1664905967.8861847,41,True,FIXED_RTK
6,1664905967.9765935,41,True,FIXED_RTK
6,1664905967.9814162,41,True,FIXED_RTK
6,1664905968.0821111,41,True,FIXED_RTK
6,1664905968.2325752,41,True,FIXED_RTK
6,1664905968.281367,41,True,FIXED_RTK
6,1664905968.3102572,41,True,FIXED_RTK
6,1664905968.3867376,41,True,FIXED_RTK
6,1664905968.485419,41,True,FIXED_RTK
6,1664905968.5740693,41,True,FIXED_RTK
6,1664905968.674198,41,True,FIXED_RTK
6,1664905968.7994404,41,True,FIXED_RTK
6,1664905968.8009658,41,True,FIXED_RTK
6,1664905968.8869262,41,True,FIXED_RTK
6,1664905968.9842982,41,True,FIXED_RTK
6,1664905969.0318518,41,True,FIXED_RTK
6,1664905969.0824587,41,True,FIXED_RTK
6,1664905969.2315934,41,True,FIXED_RTK
6,1664905969.2714875,41,True,FIXED_RTK
6,1664905969.310149,41,True,FIXED_RTK
6,1664905969.3847637,41,True,FIXED_RTK
6,1664905969.4866915,41,True,FIXED_RTK
6,1664905969.580434,41,True,FIXED_RTK
6,1664905969.6726494,41,True,FIXED_RTK
6,1664905969.7965639,41,True,FIXED_RTK
6,1664905969.8016057,41,True,FIXED_RTK
6,1664905969.88916,41,True,FIXED_RTK
6,1664905969.979196,41,True,FIXED_RTK
6,1664905969.9855325,41,True,FIXED_RTK
6,1664905970.083989,41,True,FIXED_RTK
6,1664905970.2325406,41,True,FIXED_RTK
6,1664905970.364075,41,True,FIXED_RTK
6,1664905970.3692126,41,True,FIXED_RTK
6,1664905970.4305353,41,True,FIXED_RTK
6,1664905970.4789124,41,True,FIXED_RTK
6,1664905970.5809586,41,True,FIXED_RTK
6,1664905970.6732337,41,True,FIXED_RTK
7,1664905987.38118,41,True,FIXED_RTK
7,1664905987.4899151,41,True,FIXED_RTK
7,1664905987.5773582,41,True,FIXED_RTK
7,1664905987.6856234,41,True,FIXED_RTK
7,1664905987.725685,41,True,FIXED_RTK
7,1664905987.7753637,41,True,FIXED_RTK
7,1664905987.8888736,41,True,FIXED_RTK
7,1664905987.9725456,41,True,FIXED_RTK
7,1664905987.9778247,41,True,FIXED_RTK
7,1664905988.082533,41,True,FIXED_RTK
7,1664905988.2296083,41,True,FIXED_RTK
7,1664905988.2777317,41,True,FIXED_RTK
7,1664905988.3061776,41,True,FIXED_RTK
7,1664905988.3830655,41,True,FIXED_RTK
7,1664905988.475989,41,True,FIXED_RTK
7,1664905988.5939686,41,True,FIXED_RTK
7,1664905988.7131116,41,True,FIXED_RTK
7,1664905988.733789,41,True,FIXED_RTK
7,1664905988.7777576,41,True,FIXED_RTK
7,1664905988.884967,41,True,FIXED_RTK
7,1664905988.9429183,41,True,FIXED_RTK
7,1664905989.0317268,41,True,FIXED_RTK
7,1664905989.0834055,41,True,FIXED_RTK
7,1664905989.2299862,41,True,FIXED_RTK
7,1664905989.279318,41,True,FIXED_RTK
7,1664905989.307685,41,True,FIXED_RTK
7,1664905989.3804903,41,True,FIXED_RTK
7,1664905989.4822912,41,True,FIXED_RTK
7,1664905989.5822423,41,True,FIXED_RTK
7,1664905989.7146902,41,True,FIXED_RTK
7,1664905989.7345836,41,True,FIXED_RTK
7,1664905989.7745805,41,True,FIXED_RTK
7,1664905989.8840313,41,True,FIXED_RTK
7,1664905989.9422793,41,True,FIXED_RTK
7,1664905989.976126,41,True,FIXED_RTK
7,1664905990.0837874,41,True,FIXED_RTK
7,1664905990.2278843,41,True,FIXED_RTK
