pos_x_center,pos_y_center,pos_x_upper,pos_y_upper,pos_x_lower,pos_y_lower,pos_seg_num
30.606097,-17.181188,31.796202,-8.183979,29.415992,-26.178396,2.000000
30.656155,-17.190662,31.831198,-8.190188,29.481112,-26.191136,2.000000
30.706212,-17.200065,31.866193,-8.196344,29.546231,-26.203786,2.000000
30.756270,-17.209396,31.901188,-8.202448,29.611351,-26.216345,2.000000
30.806327,-17.218656,31.936184,-8.208498,29.676471,-26.228814,2.000000
30.856385,-17.227845,31.971179,-8.214496,29.741590,-26.241193,2.000000
30.906442,-17.236961,32.006175,-8.220441,29.806710,-26.253481,2.000000
30.956500,-17.246005,32.041170,-8.226333,29.871830,-26.265678,2.000000
31.006557,-17.254978,32.076165,-8.232171,29.936949,-26.277784,2.000000
31.056615,-17.263878,32.111161,-8.237957,30.002069,-26.289799,2.000000
31.106672,-17.272706,32.146156,-8.243689,30.067189,-26.301723,2.000000
31.156730,-17.281461,32.181151,-8.249369,30.132308,-26.313554,2.000000
31.206787,-17.290144,32.216147,-8.254994,30.197428,-26.325294,2.000000
31.256845,-17.298754,32.251142,-8.260567,30.262548,-26.336942,2.000000
31.306902,-17.307292,32.286137,-8.266085,30.327668,-26.348498,2.000000
31.356960,-17.315756,32.321133,-8.271551,30.392787,-26.359961,2.000000
31.407017,-17.324147,32.356128,-8.276962,30.457907,-26.371332,2.000000
31.457075,-17.332465,32.391123,-8.282320,30.523027,-26.382609,2.000000
31.507133,-17.340709,32.426119,-8.287624,30.588146,-26.393794,2.000000
31.557190,-17.348880,32.461114,-8.292874,30.653266,-26.404886,2.000000
31.607248,-17.356977,32.496109,-8.298070,30.718386,-26.415884,2.000000
31.657305,-17.365000,32.531105,-8.303213,30.783505,-26.426788,2.000000
31.707363,-17.372950,32.566100,-8.308301,30.848625,-26.437599,2.000000
31.757420,-17.380825,32.601095,-8.313335,30.913745,-26.448316,2.000000
31.807478,-17.388626,32.636091,-8.318314,30.978864,-26.458938,2.000000
31.857535,-17.396353,32.671086,-8.323240,31.043984,-26.469467,2.000000
31.907593,-17.404005,32.706082,-8.328111,31.109104,-26.479900,2.000000
31.957650,-17.411583,32.741077,-8.332927,31.174224,-26.490239,2.000000
32.007708,-17.419086,32.776072,-8.337689,31.239343,-26.500483,2.000000
32.057765,-17.426514,32.811068,-8.342396,31.304463,-26.510632,2.000000
32.107823,-17.433867,32.846063,-8.347049,31.369583,-26.520686,2.000000
32.157880,-17.441145,32.881058,-8.351647,31.434702,-26.530644,2.000000
32.207938,-17.448348,32.916054,-8.356190,31.499822,-26.540506,2.000000
32.257995,-17.455475,32.951049,-8.360678,31.564942,-26.550272,2.000000
32.308053,-17.462527,32.986044,-8.365112,31.630061,-26.559943,2.000000
32.358110,-17.469503,33.021040,-8.369490,31.695181,-26.569516,2.000000
32.408168,-17.476403,33.056035,-8.373813,31.760301,-26.578994,2.000000
32.458225,-17.483228,33.091030,-8.378081,31.825420,-26.588375,2.000000
32.508283,-17.489976,33.126026,-8.382293,31.890540,-26.597659,2.000000
32.558340,-17.496648,33.161021,-8.386451,31.955660,-26.606845,2.000000
32.608398,-17.503244,33.196016,-8.390553,32.020779,-26.615935,2.000000
32.658455,-17.509763,33.231012,-8.394599,32.085899,-26.624927,2.000000
32.708513,-17.516206,33.266007,-8.398590,32.151019,-26.633821,2.000000
32.758571,-17.522571,33.301002,-8.402525,32.216139,-26.642618,2.000000
32.808628,-17.528860,33.335998,-8.406404,32.281258,-26.651316,2.000000
32.858686,-17.535072,33.370993,-8.410228,32.346378,-26.659917,2.000000
32.908743,-17.541207,33.405989,-8.413996,32.411498,-26.668418,2.000000
32.958801,-17.547265,33.440984,-8.417708,32.476617,-26.676822,2.000000
33.008858,-17.553245,33.475979,-8.421364,32.541737,-26.685126,2.000000
33.058916,-17.559148,33.510975,-8.424964,32.606857,-26.693331,2.000000
33.108973,-17.564973,33.545970,-8.428508,32.671976,-26.701437,2.000000
33.159031,-17.570720,33.580965,-8.431995,32.737096,-26.709444,2.000000
33.209088,-17.576389,33.615961,-8.435426,32.802216,-26.717351,2.000000
33.259146,-17.581980,33.650956,-8.438801,32.867335,-26.725159,2.000000
33.309203,-17.587493,33.685951,-8.442120,32.932455,-26.732866,2.000000
33.359261,-17.592927,33.720947,-8.445382,32.997575,-26.740473,2.000000
33.409318,-17.598284,33.755942,-8.448587,33.062695,-26.747980,2.000000
33.459376,-17.603561,33.790937,-8.451736,33.127814,-26.755386,2.000000
33.509433,-17.608760,33.825933,-8.454828,33.192934,-26.762692,2.000000
33.559491,-17.613880,33.860928,-8.457863,33.258054,-26.769896,2.000000
33.609548,-17.618920,33.895923,-8.460841,33.323173,-26.777000,2.000000
33.659606,-17.623882,33.930919,-8.463763,33.388293,-26.784002,2.000000
33.709663,-17.628765,33.965914,-8.466627,33.453413,-26.790902,2.000000
33.759721,-17.633568,34.000909,-8.469434,33.518532,-26.797701,2.000000
33.809778,-17.638291,34.035905,-8.472184,33.583652,-26.804398,2.000000
33.859836,-17.642935,34.070900,-8.474877,33.648772,-26.810992,2.000000
33.909893,-17.647499,34.105896,-8.477513,33.713891,-26.817485,2.000000
33.959951,-17.651983,34.140891,-8.480091,33.779011,-26.823875,2.000000
34.010009,-17.656387,34.175886,-8.482612,33.844131,-26.830162,2.000000
34.060066,-17.660710,34.210882,-8.485075,33.909251,-26.836346,2.000000
34.110124,-17.664954,34.245877,-8.487480,33.974370,-26.842428,2.000000
34.160181,-17.669117,34.280872,-8.489828,34.039490,-26.848405,2.000000
34.210239,-17.673199,34.315868,-8.492118,34.104610,-26.854280,2.000000
34.260296,-17.677201,34.350863,-8.494351,34.169729,-26.860051,2.000000
34.310354,-17.681121,34.385858,-8.496525,34.234849,-26.865718,2.000000
34.360411,-17.684961,34.420854,-8.498641,34.299969,-26.871281,2.000000
34.410469,-17.688720,34.455849,-8.500700,34.365088,-26.876739,2.000000
34.460526,-17.692397,34.490844,-8.502700,34.430208,-26.882093,2.000000
34.510584,-17.695993,34.525840,-8.504642,34.495328,-26.887343,2.000000
34.560641,-17.699507,34.560835,-8.506526,34.560447,-26.892488,2.000000
34.610699,-17.702939,34.595830,-8.508352,34.625567,-26.897527,2.000000
34.660756,-17.706290,34.630826,-8.510119,34.690687,-26.902462,2.000000
34.710814,-17.709559,34.665821,-8.511827,34.755806,-26.907291,2.000000
34.760871,-17.712746,34.700816,-8.513477,34.820926,-26.912014,2.000000
34.810929,-17.715850,34.735812,-8.515069,34.886046,-26.916632,2.000000
34.860986,-17.718873,34.770807,-8.516601,34.951166,-26.921144,2.000000
34.911044,-17.721812,34.805803,-8.518075,35.016285,-26.925549,2.000000
34.961101,-17.724669,34.840798,-8.519491,35.081405,-26.929848,2.000000
35.011159,-17.727444,34.875793,-8.520847,35.146525,-26.934041,2.000000
35.061216,-17.730135,34.910789,-8.522144,35.211644,-26.938127,2.000000
35.111274,-17.732744,34.945784,-8.523382,35.276764,-26.942105,2.000000
35.161332,-17.735269,34.980779,-8.524561,35.341884,-26.945977,2.000000
35.211389,-17.737711,35.015775,-8.525681,35.407003,-26.949741,2.000000
35.261447,-17.740070,35.050770,-8.526741,35.472123,-26.953398,2.000000
35.311504,-17.742345,35.085765,-8.527743,35.537243,-26.956947,2.000000
35.361562,-17.744536,35.120761,-8.528684,35.602362,-26.960388,2.000000
35.411619,-17.746644,35.155756,-8.529566,35.667482,-26.963721,2.000000
35.461677,-17.748667,35.190751,-8.530389,35.732602,-26.966946,2.000000
35.511734,-17.750607,35.225747,-8.531152,35.797722,-26.970062,2.000000
35.561792,-17.752462,35.260742,-8.531855,35.862841,-26.973069,2.000000
35.611849,-17.754233,35.295737,-8.532499,35.927961,-26.975968,2.000000
35.661907,-17.755920,35.330733,-8.533082,35.993081,-26.978757,2.000000
35.711964,-17.757522,35.365728,-8.533606,36.058200,-26.981437,2.000000
35.762022,-17.759039,35.400724,-8.534070,36.123320,-26.984008,2.000000
35.812079,-17.760471,35.435719,-8.534473,36.188440,-26.986469,2.000000
35.862137,-17.761818,35.470714,-8.534817,36.253559,-26.988820,2.000000
35.912194,-17.763080,35.505710,-8.535100,36.318679,-26.991061,2.000000
35.962252,-17.764257,35.540705,-8.535323,36.383799,-26.993192,2.000000
36.012309,-17.765349,35.575700,-8.535485,36.448918,-26.995212,2.000000
36.062367,-17.766355,35.610696,-8.535587,36.514038,-26.997122,2.000000
36.112424,-17.767275,35.645691,-8.535629,36.579158,-26.998921,2.000000
36.162482,-17.768109,35.680686,-8.535609,36.644278,-27.000609,2.000000
36.212539,-17.768857,35.715682,-8.535530,36.709397,-27.002185,2.000000
36.262597,-17.769520,35.750677,-8.535389,36.774517,-27.003650,2.000000
36.312654,-17.770096,35.785672,-8.535188,36.839637,-27.005004,2.000000
36.362712,-17.770586,35.820668,-8.534925,36.904756,-27.006246,2.000000
36.412770,-17.770989,35.855663,-8.534602,36.969876,-27.007375,2.000000
36.462827,-17.771305,35.890658,-8.534218,37.034996,-27.008393,2.000000
36.512885,-17.771535,35.925654,-8.533773,37.100115,-27.009298,2.000000
36.562942,-17.771678,35.960649,-8.533266,37.165235,-27.010091,2.000000
36.613000,-17.771734,35.995644,-8.532698,37.230355,-27.010771,2.000000
36.663057,-17.771703,36.030640,-8.532069,37.295474,-27.011337,2.000000
36.713115,-17.771585,36.065635,-8.531379,37.360594,-27.011791,2.000000
36.763172,-17.771379,36.100631,-8.530626,37.425714,-27.012131,2.000000
36.813230,-17.771086,36.135626,-8.529813,37.490833,-27.012358,2.000000
36.863287,-17.770704,36.170621,-8.528938,37.555953,-27.012471,2.000000
36.913345,-17.770236,36.205617,-8.528001,37.621073,-27.012470,2.000000
36.963402,-17.769679,36.240612,-8.527002,37.686193,-27.012355,2.000000
37.013460,-17.769034,36.275607,-8.525942,37.751312,-27.012126,2.000000
37.063517,-17.768301,36.310603,-8.524819,37.816432,-27.011782,2.000000
37.113575,-17.767479,36.345598,-8.523635,37.881552,-27.011323,2.000000
37.163632,-17.766569,36.380593,-8.522388,37.946671,-27.010750,2.000000
37.213690,-17.765570,36.415589,-8.521080,38.011791,-27.010061,2.000000
37.263747,-17.764483,36.450584,-8.519709,38.076911,-27.009257,2.000000
37.313805,-17.763307,36.485579,-8.518276,38.142030,-27.008338,2.000000
37.363862,-17.762041,36.520575,-8.516780,38.207150,-27.007303,2.000000
37.413920,-17.760687,36.555570,-8.515222,38.272270,-27.006152,2.000000
37.463977,-17.759243,36.590565,-8.513602,38.337389,-27.004885,2.000000
37.514035,-17.757710,36.625561,-8.511919,38.402509,-27.003501,2.000000
37.564092,-17.756087,36.660556,-8.510173,38.467629,-27.002001,2.000000
37.614150,-17.754375,36.695551,-8.508365,38.532749,-27.000385,2.000000
37.664208,-17.752573,36.730547,-8.506494,38.597868,-26.998652,2.000000
37.714265,-17.750681,36.765542,-8.504560,38.662988,-26.996801,2.000000
37.764323,-17.748698,36.800538,-8.502563,38.728108,-26.994834,2.000000
37.814380,-17.746626,36.835533,-8.500503,38.793227,-26.992749,2.000000
37.864438,-17.744463,36.870528,-8.498380,38.858347,-26.990546,2.000000
37.914495,-17.742210,36.905524,-8.496194,38.923467,-26.988226,2.000000
37.964553,-17.739866,36.940519,-8.493944,38.988586,-26.985787,2.000000
38.014610,-17.737431,36.975514,-8.491632,39.053706,-26.983231,2.000000
38.064668,-17.734906,37.010510,-8.489255,39.118826,-26.980556,2.000000
38.114725,-17.732289,37.045505,-8.486816,39.183945,-26.977762,2.000000
38.164783,-17.729581,37.080500,-8.484313,39.249065,-26.974850,2.000000
38.214840,-17.726782,37.115496,-8.481746,39.314185,-26.971818,2.000000
38.264898,-17.723892,37.150491,-8.479116,39.379305,-26.968668,2.000000
38.314955,-17.720910,37.185486,-8.476422,39.444424,-26.965398,2.000000
38.365013,-17.717836,37.220482,-8.473664,39.509544,-26.962008,2.000000
38.415070,-17.714671,37.255477,-8.470842,39.574664,-26.958499,2.000000
38.465128,-17.711413,37.290472,-8.467956,39.639783,-26.954870,2.000000
38.515185,-17.708064,37.325468,-8.465006,39.704903,-26.951121,2.000000
38.565243,-17.704622,37.360463,-8.461993,39.770023,-26.947251,2.000000
38.615300,-17.701088,37.395458,-8.458914,39.835142,-26.943261,2.000000
38.665358,-17.697461,37.430454,-8.455772,39.900262,-26.939150,2.000000
38.715415,-17.693742,37.465449,-8.452565,39.965382,-26.934918,2.000000
38.765473,-17.689930,37.500445,-8.449294,40.030501,-26.930565,2.000000
38.815530,-17.686025,37.535440,-8.445959,40.095621,-26.926091,2.000000
38.865588,-17.682027,37.570435,-8.442559,40.160741,-26.921495,2.000000
38.915646,-17.677936,37.605431,-8.439094,40.225860,-26.916778,2.000000
38.965703,-17.673751,37.640426,-8.435565,40.290980,-26.911938,2.000000
39.015761,-17.669474,37.675421,-8.431970,40.356100,-26.906977,2.000000
39.065818,-17.665102,37.710417,-8.428311,40.421220,-26.901893,2.000000
39.115876,-17.660637,37.745412,-8.424587,40.486339,-26.896687,2.000000
39.165933,-17.656078,37.780407,-8.420798,40.551459,-26.891358,2.000000
39.215991,-17.651426,37.815403,-8.416944,40.616579,-26.885907,2.000000
39.266048,-17.646679,37.850398,-8.413025,40.681698,-26.880332,2.000000
39.316106,-17.641838,37.885393,-8.409041,40.746818,-26.874634,2.000000
39.366163,-17.636902,37.920389,-8.404991,40.811938,-26.868813,2.000000
39.416221,-17.631872,37.955384,-8.400876,40.877057,-26.862868,2.000000
39.466278,-17.626748,37.990379,-8.396696,40.942177,-26.856799,2.000000
39.516336,-17.621528,38.025375,-8.392450,41.007297,-26.850606,2.000000
39.566393,-17.616214,38.060370,-8.388139,41.072416,-26.844289,2.000000
39.616451,-17.610805,38.095365,-8.383762,41.137536,-26.837848,2.000000
39.666508,-17.605300,38.130361,-8.379319,41.202656,-26.831282,2.000000
39.716566,-17.599700,38.165356,-8.374810,41.267776,-26.824591,2.000000
39.766623,-17.594005,38.200352,-8.370236,41.332895,-26.817775,2.000000
39.816681,-17.588215,38.235347,-8.365595,41.398015,-26.810834,2.000000
39.866738,-17.582328,38.270342,-8.360889,41.463135,-26.803767,2.000000
39.916796,-17.576346,38.305338,-8.356117,41.528254,-26.796575,2.000000
39.966853,-17.570268,38.340333,-8.351278,41.593374,-26.789258,2.000000
40.016911,-17.564094,38.375328,-8.346373,41.658494,-26.781814,2.000000
40.066968,-17.557823,38.410324,-8.341402,41.723613,-26.774244,2.000000
40.117026,-17.551456,38.445319,-8.336364,41.788733,-26.766548,2.000000
40.167084,-17.544993,38.480314,-8.331260,41.853853,-26.758725,2.000000
40.217141,-17.538433,38.515310,-8.326090,41.918972,-26.750776,2.000000
40.267199,-17.531776,38.550305,-8.320853,41.984092,-26.742699,2.000000
40.317256,-17.525022,38.585300,-8.315549,42.049212,-26.734496,2.000000
40.367314,-17.518172,38.620296,-8.310178,42.114332,-26.726165,2.000000
40.417371,-17.511224,38.655291,-8.304741,42.179451,-26.717707,2.000000
40.467429,-17.504179,38.690286,-8.299237,42.244571,-26.709121,2.000000
40.517486,-17.497036,38.725282,-8.293666,42.309691,-26.700407,2.000000
40.567544,-17.489796,38.760277,-8.288027,42.374810,-26.691565,2.000000
40.617601,-17.482458,38.795272,-8.282322,42.439930,-26.682595,2.000000
40.667659,-17.475023,38.830268,-8.276550,42.505050,-26.673496,2.000000
40.717716,-17.467489,38.865263,-8.270710,42.570169,-26.664269,2.000000
40.767774,-17.459858,38.900259,-8.264803,42.635289,-26.654912,2.000000
40.817831,-17.452128,38.935254,-8.258828,42.700409,-26.645427,2.000000
40.867889,-17.444299,38.970249,-8.252786,42.765528,-26.635812,2.000000
40.917946,-17.436373,39.005245,-8.246677,42.830648,-26.626068,2.000000
40.968004,-17.428347,39.040240,-8.240500,42.895768,-26.616195,2.000000
41.018061,-17.420223,39.075235,-8.234255,42.960887,-26.606191,2.000000
41.068119,-17.412000,39.110231,-8.227942,43.026007,-26.596058,2.000000
41.118176,-17.403678,39.145226,-8.221562,43.091127,-26.585794,2.000000
41.168234,-17.395257,39.180221,-8.215114,43.156247,-26.575400,2.000000
41.218291,-17.386736,39.215217,-8.208597,43.221366,-26.564875,2.000000
41.268349,-17.378116,39.250212,-8.202013,43.286486,-26.554220,2.000000
41.318407,-17.369397,39.285207,-8.195360,43.351606,-26.543433,2.000000
41.368464,-17.360578,39.320203,-8.188640,43.416725,-26.532515,2.000000
41.418522,-17.351658,39.355198,-8.181851,43.481845,-26.521466,2.000000
41.468579,-17.342639,39.390193,-8.174993,43.546965,-26.510285,2.000000
41.518637,-17.333520,39.425189,-8.168068,43.612084,-26.498973,2.000000
41.568694,-17.324301,39.460184,-8.161074,43.677204,-26.487529,2.000000
41.618752,-17.314981,39.495179,-8.154011,43.742324,-26.475952,2.000000
41.668809,-17.305561,39.530175,-8.146879,43.807443,-26.464243,2.000000
41.718867,-17.296040,39.565170,-8.139679,43.872563,-26.452402,2.000000
41.768924,-17.286419,39.600166,-8.132410,43.937683,-26.440427,2.000000
41.818982,-17.276696,39.635161,-8.125072,44.002803,-26.428320,2.000000
41.869039,-17.266873,39.670156,-8.117666,44.067922,-26.416080,2.000000
41.919097,-17.256948,39.705152,-8.110190,44.133042,-26.403706,2.000000
41.969154,-17.246922,39.740147,-8.102645,44.198162,-26.391199,2.000000
42.019212,-17.236795,39.775142,-8.095031,44.263281,-26.378558,2.000000
42.069269,-17.226566,39.810138,-8.087348,44.328401,-26.365784,2.000000
42.119327,-17.216235,39.845133,-8.079595,44.393521,-26.352875,2.000000
42.169384,-17.205803,39.880128,-8.071774,44.458640,-26.339832,2.000000
42.219442,-17.195268,39.915124,-8.063882,44.523760,-26.326654,2.000000
42.269499,-17.184632,39.950119,-8.055921,44.588880,-26.313342,2.000000
42.319557,-17.173893,39.985114,-8.047891,44.653999,-26.299895,2.000000
42.369614,-17.163052,40.020110,-8.039791,44.719119,-26.286312,2.000000
42.419672,-17.152108,40.055105,-8.031621,44.784239,-26.272595,2.000000
42.469729,-17.141062,40.090100,-8.023382,44.849359,-26.258742,2.000000
42.519787,-17.129913,40.125096,-8.015072,44.914478,-26.244754,2.000000
42.569845,-17.118661,40.160091,-8.006693,44.979598,-26.230629,2.000000
42.619902,-17.107306,40.195086,-7.998243,45.044718,-26.216369,2.000000
42.669960,-17.095848,40.230082,-7.989723,45.109837,-26.201972,2.000000
42.720017,-17.084286,40.265077,-7.981134,45.174957,-26.187439,2.000000
42.770075,-17.072621,40.300073,-7.972474,45.240077,-26.172769,2.000000
42.820132,-17.060853,40.335068,-7.963743,45.305196,-26.157963,2.000000
42.870190,-17.048981,40.370063,-7.954942,45.370316,-26.143019,2.000000
42.920247,-17.037005,40.405059,-7.946071,45.435436,-26.127939,2.000000
42.970305,-17.024925,40.440054,-7.937129,45.500555,-26.112720,2.000000
43.020362,-17.012741,40.475049,-7.928117,45.565675,-26.097365,2.000000
43.070420,-17.000453,40.510045,-7.919034,45.630795,-26.081871,2.000000
43.120477,-16.988060,40.545040,-7.909880,45.695914,-26.066240,2.000000
43.170535,-16.975563,40.580035,-7.900656,45.761034,-26.050470,2.000000
43.220592,-16.962961,40.615031,-7.891360,45.826154,-26.034562,2.000000
43.270650,-16.950255,40.650026,-7.881993,45.891274,-26.018516,2.000000
43.320707,-16.937443,40.685021,-7.872556,45.956393,-26.002331,2.000000
43.370765,-16.924527,40.720017,-7.863047,46.021513,-25.986006,2.000000
43.420822,-16.911505,40.755012,-7.853467,46.086633,-25.969543,2.000000
43.470880,-16.898378,40.790007,-7.843816,46.151752,-25.952940,2.000000
43.520937,-16.885146,40.825003,-7.834093,46.216872,-25.936198,2.000000
43.570995,-16.871808,40.859998,-7.824300,46.281992,-25.919316,2.000000
43.621052,-16.858364,40.894993,-7.814434,46.347111,-25.902295,2.000000
43.671110,-16.844815,40.929989,-7.804497,46.412231,-25.885133,2.000000
43.721167,-16.831159,40.964984,-7.794488,46.477351,-25.867830,2.000000
43.771225,-16.817398,40.999980,-7.784408,46.542470,-25.850388,2.000000
43.821283,-16.803530,41.034975,-7.774256,46.607590,-25.832804,2.000000
43.871340,-16.789556,41.069970,-7.764032,46.672710,-25.815080,2.000000
43.921398,-16.775475,41.104966,-7.753736,46.737830,-25.797215,2.000000
43.971455,-16.761288,41.139961,-7.743368,46.802949,-25.779208,2.000000
44.021513,-16.746994,41.174956,-7.732928,46.868069,-25.761060,2.000000
44.071570,-16.732593,41.209952,-7.722416,46.933189,-25.742771,2.000000
44.121628,-16.718085,41.244947,-7.711831,46.998308,-25.724339,2.000000
44.171685,-16.703470,41.279942,-7.701175,47.063428,-25.705765,2.000000
44.221743,-16.688748,41.314938,-7.690446,47.128548,-25.687050,2.000000
44.271800,-16.673918,41.349933,-7.679644,47.193667,-25.668191,2.000000
44.321858,-16.658980,41.384928,-7.668770,47.258787,-25.649190,2.000000
44.371915,-16.643935,41.419924,-7.657824,47.323907,-25.630047,2.000000
44.421973,-16.628782,41.454919,-7.646804,47.389026,-25.610760,2.000000
44.472030,-16.613521,41.489914,-7.635712,47.454146,-25.591330,2.000000
44.522088,-16.598152,41.524910,-7.624547,47.519266,-25.571757,2.000000
44.572145,-16.582675,41.559905,-7.613310,47.584386,-25.552040,2.000000
44.622203,-16.567089,41.594900,-7.601999,47.649505,-25.532179,2.000000
44.672260,-16.551395,41.629896,-7.590615,47.714625,-25.512175,2.000000
44.722318,-16.535592,41.664891,-7.579159,47.779745,-25.492026,2.000000
44.772375,-16.519681,41.699887,-7.567629,47.844864,-25.471732,2.000000
44.822433,-16.503660,41.734882,-7.556026,47.909984,-25.451295,2.000000
44.872490,-16.487531,41.769877,-7.544349,47.975104,-25.430712,2.000000
44.922548,-16.471292,41.804873,-7.532599,48.040223,-25.409985,2.000000
44.972605,-16.454944,41.839868,-7.520776,48.105343,-25.389112,2.000000
45.022663,-16.438487,41.874863,-7.508879,48.170463,-25.368094,2.000000
45.072721,-16.421920,41.909859,-7.496908,48.235582,-25.346931,2.000000
45.122778,-16.405243,41.944854,-7.484864,48.300702,-25.325621,2.000000
45.172836,-16.388456,41.979849,-7.472746,48.365822,-25.304166,2.000000
45.222893,-16.371560,42.014845,-7.460554,48.430941,-25.282565,2.000000
45.272951,-16.354553,42.049840,-7.448289,48.496061,-25.260818,2.000000
45.323008,-16.337436,42.084835,-7.435949,48.561181,-25.238924,2.000000
45.373066,-16.320209,42.119831,-7.423535,48.626301,-25.216883,2.000000
45.423123,-16.302871,42.154826,-7.411048,48.691420,-25.194695,2.000000
45.473181,-16.285423,42.189821,-7.398486,48.756540,-25.172361,2.000000
45.523238,-16.267864,42.224817,-7.385849,48.821660,-25.149879,2.000000
45.573296,-16.250194,42.259812,-7.373139,48.886779,-25.127249,2.000000
45.623353,-16.232413,42.294808,-7.360354,48.951899,-25.104472,2.000000
45.673411,-16.214521,42.329803,-7.347494,49.017019,-25.081547,2.000000
45.723468,-16.196517,42.364798,-7.334560,49.082138,-25.058474,2.000000
45.773526,-16.178402,42.399794,-7.321551,49.147258,-25.035253,2.000000
45.823583,-16.160175,42.434789,-7.308468,49.212378,-25.011883,2.000000
45.873641,-16.141837,42.469784,-7.295309,49.277497,-24.988365,2.000000
45.923698,-16.123387,42.504780,-7.282076,49.342617,-24.964698,2.000000
45.973756,-16.104825,42.539775,-7.268768,49.407737,-24.940882,2.000000
46.023813,-16.086151,42.574770,-7.255385,49.472857,-24.916916,2.000000
46.073871,-16.067364,42.609766,-7.241927,49.537976,-24.892801,2.000000
46.123928,-16.048465,42.644761,-7.228394,49.603096,-24.868537,2.000000
46.173986,-16.029454,42.679756,-7.214785,49.668216,-24.844123,2.000000
46.224043,-16.010330,42.714752,-7.201102,49.733335,-24.819559,2.000000
46.274101,-15.991093,42.749747,-7.187343,49.798455,-24.794844,2.000000
46.324159,-15.971744,42.784742,-7.173508,49.863575,-24.769980,2.000000
46.374216,-15.952281,42.819738,-7.159598,49.928694,-24.744964,2.000000
46.424274,-15.932705,42.854733,-7.145612,49.993814,-24.719798,2.000000
46.474331,-15.913016,42.889728,-7.131551,50.058934,-24.694481,2.000000
46.524389,-15.893214,42.924724,-7.117414,50.124053,-24.669013,2.000000
46.574446,-15.873297,42.959719,-7.103201,50.189173,-24.643394,2.000000
46.624504,-15.853268,42.994715,-7.088912,50.254293,-24.617623,2.000000
46.674561,-15.833124,43.029710,-7.074548,50.319413,-24.591700,2.000000
46.724619,-15.812866,43.064705,-7.060107,50.384532,-24.565625,2.000000
46.774676,-15.792494,43.099701,-7.045590,50.449652,-24.539398,2.000000
46.824734,-15.772008,43.134696,-7.030997,50.514772,-24.513019,2.000000
46.874791,-15.751408,43.169691,-7.016328,50.579891,-24.486488,2.000000
46.924849,-15.730693,43.204687,-7.001582,50.645011,-24.459803,2.000000
46.974906,-15.709863,43.239682,-6.986761,50.710131,-24.432966,2.000000
47.024964,-15.688919,43.274677,-6.971862,50.775250,-24.405976,2.000000
47.075021,-15.667860,43.309673,-6.956887,50.840370,-24.378832,2.000000
47.125079,-15.646685,43.344668,-6.941836,50.905490,-24.351535,2.000000
47.175136,-15.625396,43.379663,-6.926708,50.970609,-24.324084,2.000000
47.225194,-15.603991,43.414659,-6.911503,51.035729,-24.296480,2.000000
47.275251,-15.582471,43.449654,-6.896221,51.100849,-24.268721,2.000000
47.325309,-15.560835,43.484649,-6.880862,51.165968,-24.240808,2.000000
47.375366,-15.539084,43.519645,-6.865426,51.231088,-24.212741,2.000000
47.425424,-15.517216,43.554640,-6.849914,51.296208,-24.184519,2.000000
47.475482,-15.495233,43.589635,-6.834324,51.361328,-24.156142,2.000000
47.525539,-15.473134,43.624631,-6.818657,51.426447,-24.127610,2.000000
47.575597,-15.450918,43.659626,-6.802913,51.491567,-24.098923,2.000000
47.625654,-15.428586,43.694622,-6.787091,51.556687,-24.070081,2.000000
47.675712,-15.406137,43.729617,-6.771192,51.621806,-24.041083,2.000000
47.725769,-15.383572,43.764612,-6.755215,51.686926,-24.011929,2.000000
47.775827,-15.360890,43.799608,-6.739161,51.752046,-23.982619,2.000000
47.825884,-15.338091,43.834603,-6.723030,51.817165,-23.953153,2.000000
47.875942,-15.315175,43.869598,-6.706820,51.882285,-23.923530,2.000000
47.925999,-15.292142,43.904594,-6.690533,51.947405,-23.893751,2.000000
47.976057,-15.268992,43.939589,-6.674168,52.012524,-23.863816,2.000000
48.026114,-15.245724,43.974584,-6.657725,52.077644,-23.833723,2.000000
48.076172,-15.222338,44.009580,-6.641204,52.142764,-23.803473,2.000000
48.126229,-15.198835,44.044575,-6.624605,52.207884,-23.773066,2.000000
48.176287,-15.175214,44.079570,-6.607928,52.273003,-23.742501,2.000000
48.226344,-15.151475,44.114566,-6.591172,52.338123,-23.711778,2.000000
48.276402,-15.127618,44.149561,-6.574339,52.403243,-23.680898,2.000000
48.326459,-15.103643,44.184556,-6.557427,52.468362,-23.649859,2.000000
48.376517,-15.079549,44.219552,-6.540436,52.533482,-23.618662,2.000000
48.426574,-15.055337,44.254547,-6.523367,52.598602,-23.587307,2.000000
48.476632,-15.031006,44.289542,-6.506220,52.663721,-23.555792,2.000000
48.526689,-15.006556,44.324538,-6.488993,52.728841,-23.524119,2.000000
48.576747,-14.981988,44.359533,-6.471688,52.793961,-23.492287,2.000000
48.626804,-14.957300,44.394529,-6.454305,52.859080,-23.460296,2.000000
48.676862,-14.932493,44.429524,-6.436842,52.924200,-23.428145,2.000000
48.726920,-14.907567,44.464519,-6.419300,52.989320,-23.395834,2.000000
48.776977,-14.882522,44.499515,-6.401680,53.054439,-23.363364,2.000000
48.827035,-14.857357,44.534510,-6.383980,53.119559,-23.330733,2.000000
48.877092,-14.832072,44.569505,-6.366201,53.184679,-23.297942,2.000000
48.927150,-14.806667,44.604501,-6.348343,53.249799,-23.264991,2.000000
