seq,time,latitude,longitude,altitude,status,service
2,1664909041.8591423,38.53820783195807,-121.79401623756846,-13.611677376792302,2,1
2,1664909041.977495,38.538207822116036,-121.79401625014142,-13.609535053512504,2,1
2,1664909042.0500045,38.5382078186269,-121.79401626337349,-13.612473657986335,2,1
3,1664909067.6647916,38.53826118720992,-121.79401724980193,-13.615862272375832,2,1
3,1664909067.7595973,38.53826123786239,-121.79401723272196,-13.614107961192413,2,1
3,1664909067.8625271,38.53826125684787,-121.79401721077136,-13.618433507206314,2,1
3,1664909067.994275,38.538261266673956,-121.7940172049544,-13.618781267278237,2,1
3,1664909068.058597,38.53826128583484,-121.794017239538,-13.618569465272381,2,1
3,1664909068.1645045,38.538261283221026,-121.79401728031289,-13.619491361171914,2,1
3,1664909068.2563093,38.538261279488594,-121.79401731951225,-13.620247470569332,2,1
3,1664909068.3677814,38.538261257341134,-121.79401734350628,-13.619916984564167,2,1
3,1664909068.5433536,38.53826123748507,-121.79401734484102,-13.619614714714064,2,1
3,1664909068.587057,38.53826122610826,-121.79401733828014,-13.618865253737644,2,1
3,1664909068.681585,38.538261201644275,-121.79401733233182,-13.616591454019577,2,1
3,1664909068.7541122,38.53826115596537,-121.79401730500454,-13.620099967917719,2,1
3,1664909068.8584907,38.538261131403736,-121.79401730141512,-13.615674565581962,2,1
3,1664909068.9922664,38.53826111899409,-121.7940172812684,-13.615162553493034,2,1
3,1664909069.05712,38.53826111432814,-121.79401725823185,-13.613085846597425,2,1
3,1664909069.1649377,38.53826110827789,-121.79401725559266,-13.612370866680187,2,1
3,1664909069.2550259,38.53826112822029,-121.79401724840716,-13.611537573758607,2,1
3,1664909069.3661983,38.538261150950696,-121.79401725186206,-13.610307318422514,2,1
3,1664909069.5554936,38.53826115861207,-121.79401726269879,-13.613179161128063,2,1
3,1664909069.5625153,38.53826115520701,-121.79401727712283,-13.613657612912071,2,1
3,1664909069.6627185,38.53826114187042,-121.79401730147275,-13.61281981941135,2,1
3,1664909069.7536385,38.538261137831824,-121.79401730831006,-13.612646056887968,2,1
3,1664909069.8584406,38.538261121890415,-121.79401731850287,-13.616710119274908,2,1
3,1664909069.9950812,38.53826110136032,-121.79401733385492,-13.614163211988291,2,1
3,1664909070.0572524,38.538261095582854,-121.79401733602955,-13.61488458241968,2,1
3,1664909070.165711,38.53826110439489,-121.7940173444102,-13.615178708945294,2,1
3,1664909070.2575529,38.53826110883419,-121.79401733702761,-13.614887331109387,2,1
3,1664909070.3543453,38.53826112085737,-121.7940173400192,-13.614605450926105,2,1
3,1664909070.5772305,38.53826109589411,-121.79401733152844,-13.615082917850769,2,1
3,1664909070.6016247,38.538261110071005,-121.79401731432047,-13.613039944646468,2,1
4,1664909092.057294,38.53831974316771,-121.79401786940542,-13.57658723359674,2,1
4,1664909092.1629007,38.53831973678964,-121.79401788138716,-13.572634712533443,2,1
4,1664909092.2559886,38.53831973674687,-121.79401788866575,-13.572919622820525,2,1
4,1664909092.367789,38.538319717837,-121.7940178875236,-13.57289346298625,2,1
4,1664909092.5501647,38.53831971765166,-121.79401788883851,-13.572802161919922,2,1
4,1664909092.5905862,38.53831971621278,-121.79401788767143,-13.57070232895783,2,1
4,1664909092.6812563,38.53831970571485,-121.7940178874606,-13.570074538654026,2,1
4,1664909092.7609296,38.53831970537102,-121.79401792328392,-13.570501245210162,2,1
4,1664909092.8574328,38.5383197082105,-121.79401793335691,-13.570185544978868,2,1
4,1664909092.9770215,38.53831972313856,-121.79401791025505,-13.56954422633406,2,1
4,1664909093.0554335,38.53831975261517,-121.79401789672379,-13.570462912522524,2,1
4,1664909093.167754,38.53831977970294,-121.79401786926034,-13.56829955986247,2,1
4,1664909093.2555761,38.53831982407023,-121.79401785005277,-13.568604873538554,2,1
4,1664909093.368472,38.5383198498861,-121.79401781075981,-13.568197789663952,2,1
4,1664909093.5557806,38.53831987123848,-121.79401780718848,-13.56949375152607,2,1
4,1664909093.5963428,38.53831987019102,-121.79401779933337,-13.567071565204158,2,1
4,1664909093.6697726,38.538319866713316,-121.79401781264886,-13.567606713604752,2,1
4,1664909093.7562582,38.53831984012454,-121.79401781635174,-13.565453900023199,2,1
4,1664909093.8772786,38.53831983007233,-121.79401782719368,-13.568602758575954,2,1
4,1664909093.9868443,38.53831981339092,-121.79401784686692,-13.568425435325189,2,1
4,1664909094.0554278,38.53831981874243,-121.79401785242162,-13.570080365449131,2,1
4,1664909094.1615489,38.53831982778019,-121.79401783929346,-13.572154907025551,2,1
4,1664909094.2649884,38.53831983801015,-121.79401784236327,-13.569842573434965,2,1
4,1664909094.372958,38.53831985294309,-121.79401784414078,-13.570254403548446,2,1
4,1664909094.5501287,38.53831989171767,-121.79401785819519,-13.56873941280829,2,1
4,1664909094.5920455,38.538319900065375,-121.79401786373894,-13.568263901720453,2,1
4,1664909094.6938245,38.538319899372695,-121.79401788368901,-13.570354670167614,2,1
4,1664909094.7689376,38.53831990387222,-121.79401791171523,-13.568699057697655,2,1
4,1664909094.8601334,38.53831989171183,-121.79401791162171,-13.570500557340955,2,1
4,1664909094.9753754,38.53831987834456,-121.79401792611766,-13.571804165363547,2,1
5,1664909112.5176787,38.53837189113666,-121.79401586879017,-13.528337645109675,2,1
5,1664909112.5590434,38.5383718627141,-121.79401587710618,-13.527829172279379,2,1
5,1664909112.6818619,38.53837182322477,-121.79401588505469,-13.528182182551435,2,1
5,1664909112.766189,38.53837181783659,-121.79401590664935,-13.527716000239467,2,1
5,1664909112.8832152,38.53837181872429,-121.79401593139205,-13.527526598957824,2,1
5,1664909112.957192,38.53837183067926,-121.79401595197974,-13.528950992848216,2,1
5,1664909113.0681255,38.538371838868834,-121.794015938786,-13.529656178365176,2,1
5,1664909113.1622646,38.538371837536936,-121.79401593231414,-13.527832458857919,2,1
5,1664909113.2560556,38.53837182930255,-121.79401592889685,-13.528465617209681,2,1
5,1664909113.3828664,38.53837181790645,-121.79401592974192,-13.52855637073417,2,1
5,1664909113.5203001,38.5383717935123,-121.79401592688649,-13.528825846842457,2,1
5,1664909113.563245,38.53837178463579,-121.79401591959213,-13.525530485029222,2,1
5,1664909113.6616046,38.53837178738962,-121.79401588154857,-13.523947374322113,2,1
5,1664909113.7563057,38.538371779058814,-121.794015850136,-13.52244516935657,2,1
5,1664909113.8730254,38.53837180133742,-121.79401583400376,-13.521732228866718,2,1
5,1664909113.9608886,38.538371822951206,-121.79401582343739,-13.520501409196504,2,1
5,1664909114.0530498,38.53837186480872,-121.79401580387177,-13.520936503621485,2,1
5,1664909114.1628132,38.53837188760938,-121.79401578308315,-13.519206824498625,2,1
5,1664909114.2544947,38.53837191822506,-121.79401575165986,-13.5194500713309,2,1
5,1664909114.3818817,38.53837192784855,-121.79401577942141,-13.52056635390259,2,1
5,1664909114.522414,38.538371945270256,-121.79401579118145,-13.51888392776175,2,1
5,1664909114.5623374,38.538371970437225,-121.79401580353229,-13.520660604977206,2,1
5,1664909114.6792002,38.53837196091987,-121.79401580708665,-13.519975267920056,2,1
5,1664909114.761473,38.53837193643758,-121.79401581452726,-13.521263898276993,2,1
5,1664909114.8842688,38.53837192357855,-121.79401581649732,-13.519302196592017,2,1
5,1664909114.9587493,38.538371902919714,-121.7940158225019,-13.518472584766734,2,1
5,1664909115.051247,38.538371884489976,-121.79401579572593,-13.517333759995763,2,1
5,1664909115.1634374,38.53837187149715,-121.79401576533576,-13.517907749573558,2,1
5,1664909115.255725,38.538371860987226,-121.79401573304438,-13.518863917046758,2,1
5,1664909115.3814354,38.53837186621031,-121.7940157065041,-13.515172643838607,2,1
6,1664909130.3834505,38.538426607574934,-121.79401521509794,-13.563911715792367,2,1
6,1664909130.5115945,38.538426585616534,-121.79401522087164,-13.56345262544703,2,1
6,1664909130.5860155,38.5384265811997,-121.79401521388439,-13.562522966213388,2,1
6,1664909130.677613,38.538426583329624,-121.79401517977352,-13.564182879378908,2,1
6,1664909130.7651832,38.53842659797461,-121.7940151704813,-13.564257243575215,2,1
6,1664909130.9031765,38.53842660637436,-121.79401515354901,-13.563128478692134,2,1
6,1664909130.9524457,38.53842659035615,-121.79401512180537,-13.5661798871357,2,1
6,1664909131.0588093,38.53842658901905,-121.79401509970508,-13.569814229654238,2,1
6,1664909131.1618266,38.53842659136857,-121.79401512100756,-13.56721830313207,2,1
6,1664909131.2572424,38.53842658338311,-121.79401514528334,-13.569302139979584,2,1
6,1664909131.3819263,38.53842657237272,-121.79401516114675,-13.569156630777103,2,1
6,1664909131.516742,38.538426560704764,-121.7940151553916,-13.567833852933447,2,1
6,1664909131.6000729,38.53842656365443,-121.79401517102029,-13.569908505142212,2,1
6,1664909131.6587472,38.53842656763524,-121.79401516793955,-13.570201267276236,2,1
6,1664909131.7685263,38.538426569364496,-121.79401516487499,-13.571339901355303,2,1
6,1664909131.8917723,38.53842656600573,-121.79401518091237,-13.570058764780303,2,1
6,1664909131.9549243,38.538426586756685,-121.79401516113472,-13.570190223087636,2,1
6,1664909132.0613425,38.53842658513848,-121.79401515859007,-13.568503468166424,2,1
6,1664909132.165478,38.53842657854258,-121.79401516414515,-13.570344640012141,2,1
6,1664909132.2565107,38.5384265800458,-121.79401518097441,-13.571655854389421,2,1
6,1664909132.3895767,38.53842659468764,-121.79401519118048,-13.570218224686373,2,1
6,1664909132.5159392,38.538426613816654,-121.79401519039162,-13.570455077177973,2,1
6,1664909132.558328,38.53842662623864,-121.79401521974572,-13.571105682655991,2,1
6,1664909132.6851873,38.53842661394813,-121.79401523711043,-13.573583078846308,2,1
6,1664909132.773852,38.538426602687075,-121.79401525812148,-13.573638366471783,2,1
6,1664909132.8875384,38.53842659343175,-121.7940152714395,-13.572416025668517,2,1
6,1664909132.955813,38.53842658087508,-121.79401525195726,-13.571357609430796,2,1
6,1664909133.0609934,38.538426568179624,-121.79401521254428,-13.571316835133077,2,1
6,1664909133.160792,38.53842655536205,-121.79401519543781,-13.57032880383732,2,1
6,1664909133.2563863,38.53842654970554,-121.79401521145226,-13.570444356410055,2,1
7,1664909147.0590415,38.53848344748615,-121.79401298968143,-13.565549528006066,2,1
7,1664909147.1587746,38.53848339665205,-121.79401300158023,-13.566742276116901,2,1
7,1664909147.2537677,38.53848334111481,-121.7940130207694,-13.56824938285263,2,1
7,1664909147.3858573,38.53848329822517,-121.79401304230949,-13.568859291759397,2,1
7,1664909147.5093105,38.53848325422525,-121.79401308270185,-13.569222516989043,2,1
7,1664909147.5778713,38.538483218414086,-121.79401308076562,-13.566464879624215,2,1
7,1664909147.6657784,38.538483198171406,-121.794013054024,-13.564047613485371,2,1
7,1664909147.756925,38.538483173900126,-121.7940130737292,-13.563993449453552,2,1
7,1664909147.889891,38.53848313938467,-121.79401308281355,-13.567496755725285,2,1
7,1664909147.9661362,38.53848309045813,-121.7940130753436,-13.563038365390529,2,1
7,1664909148.0660927,38.538483074270204,-121.79401310662244,-13.562952443478144,2,1
7,1664909148.155648,38.53848306695981,-121.7940131405539,-13.563745581172173,2,1
7,1664909148.2552755,38.53848305166619,-121.79401316879155,-13.565626520470108,2,1
7,1664909148.3872216,38.53848306105129,-121.79401318201467,-13.56656808913704,2,1
7,1664909148.5105524,38.538483065735704,-121.79401318898482,-13.56537476717941,2,1
7,1664909148.5765126,38.53848307759385,-121.79401320735427,-13.565990227344955,2,1
7,1664909148.6669765,38.53848308311594,-121.79401322431221,-13.565832215645985,2,1
7,1664909148.7562943,38.538483104029424,-121.79401323488742,-13.567517641172827,2,1
7,1664909148.8916094,38.53848310137269,-121.79401323457647,-13.566970545304475,2,1
7,1664909148.9638786,38.538483088296644,-121.79401320307646,-13.566713742078894,2,1
7,1664909149.07575,38.538483053684985,-121.79401316268901,-13.567091377852046,2,1
7,1664909149.1586895,38.53848303442091,-121.79401310920711,-13.565885931495783,2,1
7,1664909149.2539203,38.53848302863193,-121.79401305801915,-13.565461250256455,2,1
7,1664909149.387287,38.538483023744014,-121.79401302181161,-13.564005895397358,2,1
7,1664909149.5096045,38.53848299944087,-121.79401299247864,-13.56370227144253,2,1
7,1664909149.5956585,38.53848299235029,-121.79401299519833,-13.566041701772587,2,1
7,1664909149.6655173,38.53848299542693,-121.7940130056119,-13.566920305647475,2,1
7,1664909149.7620673,38.538482987549415,-121.7940130237578,-13.568292245742498,2,1
7,1664909149.8882496,38.53848298993279,-121.79401305013421,-13.568042981251049,2,1
7,1664909149.954938,38.5384829688346,-121.79401303606222,-13.56448083164214,2,1
8,1664909163.510513,38.538537849822724,-121.79401354701716,-13.563745288050551,2,1
8,1664909163.559606,38.53853786498377,-121.7940135396392,-13.563074341956778,2,1
8,1664909163.662161,38.53853785388334,-121.7940135232444,-13.565344746718475,2,1
8,1664909163.7563956,38.53853782118366,-121.79401350269504,-13.564947758902242,2,1
8,1664909163.8821805,38.53853779847347,-121.79401353104686,-13.567291052582974,2,1
8,1664909163.95665,38.538537790796056,-121.79401353818504,-13.56643890520584,2,1
8,1664909164.0635478,38.53853781611806,-121.79401352663346,-13.567264421066008,2,1
8,1664909164.1634624,38.538537845549875,-121.79401352788216,-13.566121390034697,2,1
8,1664909164.2574098,38.53853783696868,-121.7940135376221,-13.567740224152542,2,1
8,1664909164.3888865,38.53853780368905,-121.79401354111094,-13.569982276282511,2,1
8,1664909164.5127046,38.53853778865377,-121.79401354044802,-13.56915662837869,2,1
8,1664909164.56286,38.53853777124582,-121.79401351918987,-13.569337232049449,2,1
8,1664909164.686562,38.538537779727555,-121.79401349068435,-13.567614205136671,2,1
8,1664909164.7545424,38.538537752997016,-121.79401345299141,-13.567952483417374,2,1
8,1664909164.884821,38.53853772747654,-121.79401343517553,-13.568738650225223,2,1
8,1664909164.9621553,38.538537718696226,-121.79401347962667,-13.570807600255604,2,1
8,1664909165.0590746,38.53853772776323,-121.79401345457583,-13.569079151257787,2,1
8,1664909165.1621025,38.538537743063024,-121.79401343367583,-13.56980535290239,2,1
8,1664909165.2520487,38.53853775092812,-121.79401342829357,-13.56937099859269,2,1
8,1664909165.384437,38.53853773087791,-121.79401341985171,-13.570631782180298,2,1
8,1664909165.5076606,38.53853773009331,-121.79401341261936,-13.570771644093277,2,1
8,1664909165.603433,38.538537729945496,-121.79401341369625,-13.570270864448672,2,1
8,1664909165.6592848,38.53853774279284,-121.79401338426854,-13.572361656901059,2,1
8,1664909165.7516987,38.53853773566709,-121.79401334851634,-13.570252898057943,2,1
8,1664909165.8874218,38.53853773836866,-121.79401334414102,-13.571494280167533,2,1
8,1664909165.95377,38.53853773222132,-121.79401334057377,-13.571489216774618,2,1
8,1664909166.059294,38.53853771712838,-121.79401333421963,-13.568935881020803,2,1
8,1664909166.1583421,38.53853768350593,-121.79401331048196,-13.571288390026291,2,1
8,1664909166.2615175,38.53853766304246,-121.79401331402764,-13.571950712985112,2,1
8,1664909166.3924084,38.53853766311168,-121.79401331531716,-13.5713638183601,2,1
9,1664909179.8579428,38.53859290551332,-121.79401320897925,-13.601494527282473,2,1
9,1664909179.9552195,38.53859286387687,-121.794013209826,-13.610222799438818,2,1
9,1664909180.053137,38.53859281951679,-121.79401317485033,-13.608867283409095,2,1
9,1664909180.1582484,38.53859279778245,-121.79401316268844,-13.608834570783854,2,1
9,1664909180.2839997,38.53859278343793,-121.79401314477892,-13.607812728948812,2,1
9,1664909180.359648,38.53859279106546,-121.79401312366757,-13.607684115446995,2,1
9,1664909180.5087798,38.538592810445905,-121.79401310230921,-13.605690316055053,2,1
9,1664909180.5798829,38.53859282570969,-121.79401307350174,-13.60659117208305,2,1
9,1664909180.6700277,38.53859283783859,-121.79401306740422,-13.607209886040893,2,1
9,1664909180.78404,38.53859287439111,-121.79401307842782,-13.60537491171892,2,1
9,1664909180.864729,38.53859289302745,-121.7940130986389,-13.60582983464012,2,1
9,1664909180.954868,38.53859292431917,-121.79401308332328,-13.608589715485676,2,1
9,1664909181.0540824,38.53859292163079,-121.79401310979982,-13.609469777293336,2,1
9,1664909181.1590848,38.538592936928175,-121.7940131288594,-13.607170206813228,2,1
9,1664909181.252743,38.538592951481526,-121.7940131407609,-13.609535546459774,2,1
9,1664909181.3569155,38.53859295935876,-121.79401313591927,-13.608104284017706,2,1
9,1664909181.5100775,38.53859295304928,-121.79401313087575,-13.609723108430266,2,1
9,1664909181.5518632,38.53859293366465,-121.79401312026489,-13.612528287433541,2,1
9,1664909181.6626666,38.53859292692545,-121.79401310748715,-13.610884789609784,2,1
9,1664909181.7832139,38.53859291213482,-121.79401307713425,-13.608095571606993,2,1
9,1664909181.8605497,38.53859291328919,-121.79401306459671,-13.616111866370913,2,1
9,1664909181.9557242,38.53859290530116,-121.79401305549874,-13.615159790438431,2,1
9,1664909182.0603104,38.53859289642545,-121.79401304718469,-13.615932644907184,2,1
9,1664909182.1628096,38.538592893724825,-121.79401305066723,-13.617091318302926,2,1
9,1664909182.28101,38.538592895835876,-121.79401304192872,-13.616903834575446,2,1
9,1664909182.3575056,38.538592908096454,-121.7940130415373,-13.616543636042419,2,1
9,1664909182.5196552,38.538592875992244,-121.79401299950577,-13.617923145123202,2,1
9,1664909182.560019,38.5385928278825,-121.79401298309581,-13.616601279200175,2,1
9,1664909182.6805854,38.53859281372718,-121.7940129997182,-13.616302740282178,2,1
9,1664909182.7870054,38.53859281675732,-121.79401300422471,-13.615717297885878,2,1
10,1664909201.51403,38.53864847852955,-121.79401197150115,-13.63112916583388,2,1
10,1664909201.5587668,38.538648515989294,-121.79401198903894,-13.632160331955724,2,1
10,1664909201.6674263,38.53864852027135,-121.79401198418613,-13.632147293723458,2,1
10,1664909201.7650132,38.53864850076979,-121.79401197672922,-13.630717022122095,2,1
10,1664909201.8603516,38.53864847353287,-121.79401196253143,-13.629924454138202,2,1
10,1664909201.957328,38.53864847515352,-121.7940119567463,-13.637053934879132,2,1
10,1664909202.0543923,38.5386484691639,-121.79401197778094,-13.636916476268294,2,1
10,1664909202.1607385,38.5386484524358,-121.79401197676826,-13.636866758603933,2,1
10,1664909202.28585,38.53864845037171,-121.79401199361952,-13.636206630022887,2,1
10,1664909202.3589084,38.53864844889663,-121.79401201361036,-13.632978862554157,2,1
10,1664909202.5113964,38.538648471923416,-121.7940120383781,-13.63488786345533,2,1
10,1664909202.5622075,38.53864849730094,-121.79401205290682,-13.636591631064457,2,1
10,1664909202.6776314,38.53864850278949,-121.79401205350881,-13.635058395868134,2,1
10,1664909202.7781813,38.53864851503159,-121.7940120389556,-13.636778089790681,2,1
10,1664909202.8606467,38.538648502958814,-121.79401199603376,-13.634774043820293,2,1
10,1664909202.9540887,38.53864850634893,-121.79401197848784,-13.630961729439496,2,1
10,1664909203.0580368,38.53864851068156,-121.79401197405822,-13.632689981011673,2,1
10,1664909203.1729026,38.53864851723435,-121.79401196002775,-13.63162305725008,2,1
10,1664909203.2893388,38.53864851298635,-121.79401194972196,-13.634174166341202,2,1
10,1664909203.3620281,38.53864851448199,-121.79401193922857,-13.634836309445115,2,1
10,1664909203.509831,38.53864852212786,-121.79401191893936,-13.631991458295548,2,1
10,1664909203.5558422,38.53864851635248,-121.79401186851706,-13.631645734211425,2,1
10,1664909203.6699364,38.53864850709469,-121.79401181585733,-13.633703913239358,2,1
10,1664909203.776732,38.538648488465114,-121.79401177267619,-13.633896023022578,2,1
10,1664909203.8651617,38.53864846824154,-121.79401174000618,-13.628010030103239,2,1
10,1664909203.9528756,38.53864845007046,-121.79401171978702,-13.625730198190361,2,1
10,1664909204.0545986,38.538648433312474,-121.79401171308783,-13.626926832956057,2,1
10,1664909204.159272,38.53864840917983,-121.79401176090956,-13.627058476958068,2,1
10,1664909204.2938173,38.53864840656719,-121.79401178197152,-13.628486842127144,2,1
10,1664909204.3619728,38.53864841168236,-121.7940118195747,-13.62868504401445,2,1
11,1664909220.568469,38.538703519684766,-121.794013325579,-13.639498078162386,2,1
11,1664909220.701619,38.53870349685539,-121.7940133479844,-13.637914743515445,2,1
11,1664909220.7830815,38.53870348696345,-121.79401333238314,-13.639557995644072,2,1
11,1664909220.8580446,38.53870346388577,-121.7940133127209,-13.64205781554452,2,1
11,1664909220.9518807,38.53870342821773,-121.79401331512136,-13.641018749367099,2,1
11,1664909221.0525768,38.538703404424695,-121.79401329926007,-13.64195153504875,2,1
11,1664909221.156924,38.538703375770055,-121.79401328637627,-13.641007961439804,2,1
11,1664909221.2862322,38.538703363975415,-121.79401328630277,-13.63910798745447,2,1
11,1664909221.3796415,38.538703372207465,-121.79401327943216,-13.63767299944948,2,1
11,1664909221.5098698,38.5387033736608,-121.7940132711003,-13.640451134952796,2,1
11,1664909221.5564895,38.5387033512385,-121.79401324978556,-13.640685865225477,2,1
11,1664909221.6698787,38.53870332982504,-121.7940132108635,-13.640410847674424,2,1
