seq,time,num_sat,rtk_mode_fix,fix_mode
3,1664909069.563581,39,True,FIXED_RTK
3,1664909069.6220462,39,True,FIXED_RTK
3,1664909069.6636956,39,True,FIXED_RTK
3,1664909069.755293,39,True,FIXED_RTK
3,1664909069.8593783,39,True,FIXED_RTK
3,1664909069.9905138,39,True,FIXED_RTK
3,1664909069.9966128,39,True,FIXED_RTK
3,1664909070.0586812,39,True,FIXED_RTK
3,1664909070.1665983,39,True,FIXED_RTK
3,1664909070.259348,39,True,FIXED_RTK
3,1664909070.3552117,39,True,FIXED_RTK
3,1664909070.573147,39,True,FIXED_RTK
3,1664909070.5780692,39,True,FIXED_RTK
3,1664909070.6024926,39,True,FIXED_RTK
4,1664909092.05809,41,True,FIXED_RTK
4,1664909092.1643815,41,True,FIXED_RTK
4,1664909092.256838,41,True,FIXED_RTK
4,1664909092.3691294,41,True,FIXED_RTK
4,1664909092.5226252,41,True,FIXED_RTK
4,1664909092.5514932,41,True,FIXED_RTK
4,1664909092.5915334,41,True,FIXED_RTK
4,1664909092.6364202,41,True,FIXED_RTK
4,1664909092.6821678,41,True,FIXED_RTK
4,1664909092.762068,41,True,FIXED_RTK
4,1664909092.8584764,41,True,FIXED_RTK
4,1664909092.9753668,41,True,FIXED_RTK
4,1664909092.978101,41,True,FIXED_RTK
4,1664909093.056665,41,True,FIXED_RTK
4,1664909093.1685622,41,True,FIXED_RTK
4,1664909093.2565627,41,True,FIXED_RTK
4,1664909093.369506,41,True,FIXED_RTK
4,1664909093.5283167,41,True,FIXED_RTK
4,1664909093.5568323,41,True,FIXED_RTK
4,1664909093.5973537,41,True,FIXED_RTK
4,1664909093.619517,41,True,FIXED_RTK
4,1664909093.6706274,41,True,FIXED_RTK
4,1664909093.7571857,41,True,FIXED_RTK
4,1664909093.8782747,41,True,FIXED_RTK
4,1664909093.982788,41,True,FIXED_RTK
4,1664909093.9878044,41,True,FIXED_RTK
4,1664909094.0561044,41,True,FIXED_RTK
4,1664909094.1623607,41,True,FIXED_RTK
4,1664909094.2659075,41,True,FIXED_RTK
4,1664909094.3739903,41,True,FIXED_RTK
4,1664909094.520849,41,True,FIXED_RTK
4,1664909094.5510519,41,True,FIXED_RTK
4,1664909094.5929532,41,True,FIXED_RTK
4,1664909094.6356385,41,True,FIXED_RTK
4,1664909094.6947033,41,True,FIXED_RTK
4,1664909094.7698112,41,True,FIXED_RTK
4,1664909094.8610315,41,True,FIXED_RTK
4,1664909094.9741213,41,True,FIXED_RTK
4,1664909094.9757168,41,True,FIXED_RTK
5,1664909112.518697,41,True,FIXED_RTK
5,1664909112.5603406,41,True,FIXED_RTK
5,1664909112.6025903,41,True,FIXED_RTK
5,1664909112.683664,41,True,FIXED_RTK
5,1664909112.7674248,41,True,FIXED_RTK
5,1664909112.884012,41,True,FIXED_RTK
5,1664909112.8958127,41,True,FIXED_RTK
5,1664909112.9580176,41,True,FIXED_RTK
5,1664909113.06916,41,True,FIXED_RTK
5,1664909113.1631002,41,True,FIXED_RTK
5,1664909113.2568674,41,True,FIXED_RTK
5,1664909113.3843896,41,True,FIXED_RTK
5,1664909113.4047978,41,True,FIXED_RTK
5,1664909113.5218024,41,True,FIXED_RTK
5,1664909113.5641396,41,True,FIXED_RTK
5,1664909113.606898,41,True,FIXED_RTK
5,1664909113.6624742,41,True,FIXED_RTK
5,1664909113.7571874,41,True,FIXED_RTK
5,1664909113.8739057,41,True,FIXED_RTK
5,1664909113.9004674,41,True,FIXED_RTK
5,1664909113.9618,41,True,FIXED_RTK
5,1664909114.053924,41,True,FIXED_RTK
5,1664909114.163983,41,True,FIXED_RTK
5,1664909114.2553988,41,True,FIXED_RTK
5,1664909114.3827064,41,True,FIXED_RTK
5,1664909114.402139,41,True,FIXED_RTK
5,1664909114.524226,41,True,FIXED_RTK
5,1664909114.5632362,41,True,FIXED_RTK
5,1664909114.605856,41,True,FIXED_RTK
5,1664909114.6800876,41,True,FIXED_RTK
5,1664909114.7624373,41,True,FIXED_RTK
5,1664909114.885306,41,True,FIXED_RTK
5,1664909114.906296,41,True,FIXED_RTK
5,1664909114.9596941,41,True,FIXED_RTK
5,1664909115.0525362,41,True,FIXED_RTK
5,1664909115.164296,41,True,FIXED_RTK
5,1664909115.2566397,41,True,FIXED_RTK
5,1664909115.3823202,41,True,FIXED_RTK
5,1664909115.4020753,41,True,FIXED_RTK
6,1664909130.385318,41,True,FIXED_RTK
6,1664909130.4049795,41,True,FIXED_RTK
6,1664909130.5124977,41,True,FIXED_RTK
6,1664909130.5871012,41,True,FIXED_RTK
6,1664909130.6307433,41,True,FIXED_RTK
6,1664909130.6784296,41,True,FIXED_RTK
6,1664909130.766441,41,True,FIXED_RTK
6,1664909130.8991466,41,True,FIXED_RTK
6,1664909130.904042,41,True,FIXED_RTK
6,1664909130.9528482,41,True,FIXED_RTK
6,1664909131.0597491,41,True,FIXED_RTK
6,1664909131.1630535,41,True,FIXED_RTK
6,1664909131.2581704,41,True,FIXED_RTK
6,1664909131.3834655,41,True,FIXED_RTK
6,1664909131.4041796,41,True,FIXED_RTK
6,1664909131.5183275,41,True,FIXED_RTK
6,1664909131.6011207,41,True,FIXED_RTK
6,1664909131.6109679,41,True,FIXED_RTK
6,1664909131.6597872,41,True,FIXED_RTK
6,1664909131.7695138,41,True,FIXED_RTK
6,1664909131.8878784,41,True,FIXED_RTK
6,1664909131.8925846,41,True,FIXED_RTK
6,1664909131.9567895,41,True,FIXED_RTK
6,1664909132.0630724,41,True,FIXED_RTK
6,1664909132.1662774,41,True,FIXED_RTK
6,1664909132.2578113,41,True,FIXED_RTK
6,1664909132.385252,41,True,FIXED_RTK
6,1664909132.3906786,41,True,FIXED_RTK
6,1664909132.5168025,41,True,FIXED_RTK
6,1664909132.5600462,41,True,FIXED_RTK
6,1664909132.6003983,41,True,FIXED_RTK
6,1664909132.6867208,41,True,FIXED_RTK
6,1664909132.7747006,41,True,FIXED_RTK
6,1664909132.8834,41,True,FIXED_RTK
6,1664909132.8885,41,True,FIXED_RTK
6,1664909132.957218,41,True,FIXED_RTK
6,1664909133.0619462,41,True,FIXED_RTK
6,1664909133.1622164,41,True,FIXED_RTK
6,1664909133.2572918,41,True,FIXED_RTK
7,1664909147.0596373,41,True,FIXED_RTK
7,1664909147.159652,41,True,FIXED_RTK
7,1664909147.2550187,41,True,FIXED_RTK
7,1664909147.3827343,41,True,FIXED_RTK
7,1664909147.3867366,41,True,FIXED_RTK
7,1664909147.5101633,41,True,FIXED_RTK
7,1664909147.5787687,41,True,FIXED_RTK
7,1664909147.6104078,41,True,FIXED_RTK
7,1664909147.6675704,41,True,FIXED_RTK
7,1664909147.7577682,41,True,FIXED_RTK
7,1664909147.8856156,41,True,FIXED_RTK
7,1664909147.890723,41,True,FIXED_RTK
7,1664909147.9669335,41,True,FIXED_RTK
7,1664909148.066644,41,True,FIXED_RTK
7,1664909148.1565402,41,True,FIXED_RTK
7,1664909148.2561624,41,True,FIXED_RTK
7,1664909148.3833807,41,True,FIXED_RTK
7,1664909148.388224,41,True,FIXED_RTK
7,1664909148.5113997,41,True,FIXED_RTK
7,1664909148.5783606,41,True,FIXED_RTK
7,1664909148.6201396,41,True,FIXED_RTK
7,1664909148.6681974,41,True,FIXED_RTK
7,1664909148.7578688,41,True,FIXED_RTK
7,1664909148.8871264,41,True,FIXED_RTK
7,1664909148.8926437,41,True,FIXED_RTK
7,1664909148.9647977,41,True,FIXED_RTK
7,1664909149.0763004,41,True,FIXED_RTK
7,1664909149.1597276,41,True,FIXED_RTK
7,1664909149.2549725,41,True,FIXED_RTK
7,1664909149.3828816,41,True,FIXED_RTK
7,1664909149.3888514,41,True,FIXED_RTK
7,1664909149.5107057,41,True,FIXED_RTK
7,1664909149.596465,41,True,FIXED_RTK
7,1664909149.6399813,41,True,FIXED_RTK
7,1664909149.6659658,41,True,FIXED_RTK
7,1664909149.7640724,41,True,FIXED_RTK
7,1664909149.883971,41,True,FIXED_RTK
7,1664909149.889103,41,True,FIXED_RTK
7,1664909149.95604,41,True,FIXED_RTK
8,1664909163.5113811,41,True,FIXED_RTK
8,1664909163.5604322,41,True,FIXED_RTK
8,1664909163.6119626,41,True,FIXED_RTK
8,1664909163.663089,41,True,FIXED_RTK
8,1664909163.7572346,41,True,FIXED_RTK
8,1664909163.878251,41,True,FIXED_RTK
8,1664909163.8829944,41,True,FIXED_RTK
8,1664909163.9580398,41,True,FIXED_RTK
8,1664909164.0649574,41,True,FIXED_RTK
8,1664909164.1644819,41,True,FIXED_RTK
8,1664909164.2582357,41,True,FIXED_RTK
8,1664909164.3850646,41,True,FIXED_RTK
8,1664909164.390089,41,True,FIXED_RTK
8,1664909164.5138862,41,True,FIXED_RTK
8,1664909164.564503,41,True,FIXED_RTK
8,1664909164.603791,41,True,FIXED_RTK
8,1664909164.6874082,41,True,FIXED_RTK
8,1664909164.7555304,41,True,FIXED_RTK
8,1664909164.8809426,41,True,FIXED_RTK
8,1664909164.8856578,41,True,FIXED_RTK
8,1664909164.9630308,41,True,FIXED_RTK
8,1664909165.0599043,41,True,FIXED_RTK
8,1664909165.1629262,41,True,FIXED_RTK
8,1664909165.2529874,41,True,FIXED_RTK
8,1664909165.380407,41,True,FIXED_RTK
8,1664909165.3857682,41,True,FIXED_RTK
8,1664909165.5087066,41,True,FIXED_RTK
8,1664909165.604317,41,True,FIXED_RTK
8,1664909165.6170564,41,True,FIXED_RTK
8,1664909165.6600854,41,True,FIXED_RTK
8,1664909165.75262,41,True,FIXED_RTK
8,1664909165.8834844,41,True,FIXED_RTK
8,1664909165.8883061,41,True,FIXED_RTK
8,1664909165.9546287,41,True,FIXED_RTK
8,1664909166.060177,41,True,FIXED_RTK
8,1664909166.1605046,41,True,FIXED_RTK
8,1664909166.2623384,41,True,FIXED_RTK
8,1664909166.3883002,41,True,FIXED_RTK
8,1664909166.3932743,41,True,FIXED_RTK
9,1664909179.79888,41,True,FIXED_RTK
9,1664909179.8588417,41,True,FIXED_RTK
9,1664909179.9565268,41,True,FIXED_RTK
9,1664909180.0534236,41,True,FIXED_RTK
9,1664909180.1586506,41,True,FIXED_RTK
9,1664909180.284897,41,True,FIXED_RTK
9,1664909180.3042374,41,True,FIXED_RTK
9,1664909180.3605616,41,True,FIXED_RTK
9,1664909180.5104315,41,True,FIXED_RTK
9,1664909180.5814772,41,True,FIXED_RTK
9,1664909180.6232402,41,True,FIXED_RTK
9,1664909180.6706836,41,True,FIXED_RTK
9,1664909180.785513,41,True,FIXED_RTK
9,1664909180.805428,41,True,FIXED_RTK
9,1664909180.8656025,41,True,FIXED_RTK
9,1664909180.9558935,41,True,FIXED_RTK
9,1664909181.0549283,41,True,FIXED_RTK
9,1664909181.1599777,41,True,FIXED_RTK
9,1664909181.2543817,41,True,FIXED_RTK
9,1664909181.294989,41,True,FIXED_RTK
9,1664909181.3577754,41,True,FIXED_RTK
9,1664909181.5112946,41,True,FIXED_RTK
9,1664909181.5522661,41,True,FIXED_RTK
9,1664909181.5930963,41,True,FIXED_RTK
9,1664909181.6636145,41,True,FIXED_RTK
9,1664909181.7840958,41,True,FIXED_RTK
9,1664909181.8061912,41,True,FIXED_RTK
9,1664909181.8610299,41,True,FIXED_RTK
9,1664909181.9566092,41,True,FIXED_RTK
9,1664909182.0611627,41,True,FIXED_RTK
9,1664909182.1641095,41,True,FIXED_RTK
9,1664909182.2818964,41,True,FIXED_RTK
9,1664909182.29672,41,True,FIXED_RTK
9,1664909182.3584766,41,True,FIXED_RTK
9,1664909182.5207055,41,True,FIXED_RTK
9,1664909182.5614285,41,True,FIXED_RTK
9,1664909182.6035523,41,True,FIXED_RTK
9,1664909182.6821642,41,True,FIXED_RTK
9,1664909182.7880523,41,True,FIXED_RTK
10,1664909201.515581,43,True,FIXED_RTK
10,1664909201.560144,43,True,FIXED_RTK
10,1664909201.6039133,43,True,FIXED_RTK
10,1664909201.6695282,43,True,FIXED_RTK
10,1664909201.7658248,43,True,FIXED_RTK
10,1664909201.792791,43,True,FIXED_RTK
10,1664909201.8609855,43,True,FIXED_RTK
10,1664909201.9582913,43,True,FIXED_RTK
10,1664909202.0547428,43,True,FIXED_RTK
10,1664909202.1615453,43,True,FIXED_RTK
10,1664909202.2866504,43,True,FIXED_RTK
10,1664909202.2916074,43,True,FIXED_RTK
10,1664909202.3599987,43,True,FIXED_RTK
10,1664909202.513051,43,True,FIXED_RTK
10,1664909202.5630476,43,True,FIXED_RTK
10,1664909202.6058693,43,True,FIXED_RTK
10,1664909202.6784656,43,True,FIXED_RTK
10,1664909202.779719,43,True,FIXED_RTK
10,1664909202.7986376,43,True,FIXED_RTK
10,1664909202.8613002,43,True,FIXED_RTK
10,1664909202.9549968,43,True,FIXED_RTK
10,1664909203.0584757,43,True,FIXED_RTK
10,1664909203.1744955,43,True,FIXED_RTK
10,1664909203.2902615,43,True,FIXED_RTK
10,1664909203.2958794,43,True,FIXED_RTK
10,1664909203.3630779,43,True,FIXED_RTK
10,1664909203.5112967,43,True,FIXED_RTK
10,1664909203.556867,43,True,FIXED_RTK
10,1664909203.6039524,43,True,FIXED_RTK
10,1664909203.6707704,43,True,FIXED_RTK
10,1664909203.7776194,43,True,FIXED_RTK
10,1664909203.7901435,43,True,FIXED_RTK
10,1664909203.866805,43,True,FIXED_RTK
10,1664909203.9535506,43,True,FIXED_RTK
10,1664909204.055773,43,True,FIXED_RTK
10,1664909204.1612363,43,True,FIXED_RTK
10,1664909204.2895095,43,True,FIXED_RTK
10,1664909204.2946146,43,True,FIXED_RTK
10,1664909204.363329,43,True,FIXED_RTK
11,1664909220.5691566,43,True,FIXED_RTK
11,1664909220.617784,43,True,FIXED_RTK
11,1664909220.7032597,43,True,FIXED_RTK
11,1664909220.7800798,43,True,FIXED_RTK
11,1664909220.7838037,43,True,FIXED_RTK
11,1664909220.8589835,43,True,FIXED_RTK
11,1664909220.9537988,43,True,FIXED_RTK
11,1664909221.0547218,43,True,FIXED_RTK
11,1664909221.1588454,43,True,FIXED_RTK
11,1664909221.2811062,43,True,FIXED_RTK
11,1664909221.2877443,43,True,FIXED_RTK
11,1664909221.3816361,43,True,FIXED_RTK
11,1664909221.510731,43,True,FIXED_RTK
11,1664909221.5578947,43,True,FIXED_RTK
11,1664909221.6051247,43,True,FIXED_RTK
11,1664909221.6707652,43,True,FIXED_RTK
11,1664909221.78186,43,True,FIXED_RTK
11,1664909221.7882438,43,True,FIXED_RTK
11,1664909221.8581955,43,True,FIXED_RTK
11,1664909221.9495878,43,True,FIXED_RTK
11,1664909222.0547295,43,True,FIXED_RTK
11,1664909222.1559868,43,True,FIXED_RTK
11,1664909222.271981,43,True,FIXED_RTK
11,1664909222.2739637,43,True,FIXED_RTK
11,1664909222.380135,43,True,FIXED_RTK
11,1664909222.5226002,43,True,FIXED_RTK
11,1664909222.5623488,43,True,FIXED_RTK
11,1664909222.6055799,43,True,FIXED_RTK
11,1664909222.6881208,43,True,FIXED_RTK
11,1664909222.7846112,43,True,FIXED_RTK
11,1664909222.7905042,43,True,FIXED_RTK
11,1664909222.8635278,43,True,FIXED_RTK
11,1664909222.9583127,43,True,FIXED_RTK
11,1664909223.0566835,43,True,FIXED_RTK
11,1664909223.1600757,43,True,FIXED_RTK
11,1664909223.2811983,43,True,FIXED_RTK
11,1664909223.286318,43,True,FIXED_RTK
11,1664909223.3694391,43,True,FIXED_RTK
11,1664909223.523042,43,True,FIXED_RTK
12,1664909236.5139482,43,True,FIXED_RTK
12,1664909236.559591,43,True,FIXED_RTK
12,1664909236.6328576,43,True,FIXED_RTK
12,1664909236.7336154,43,True,FIXED_RTK
12,1664909236.7962427,43,True,FIXED_RTK
12,1664909236.8017664,43,True,FIXED_RTK
12,1664909236.8660574,43,True,FIXED_RTK
12,1664909236.961511,43,True,FIXED_RTK
12,1664909237.0688398,43,True,FIXED_RTK
12,1664909237.1579418,43,True,FIXED_RTK
12,1664909237.2796547,44,True,FIXED_RTK
12,1664909237.285067,44,True,FIXED_RTK
12,1664909237.355289,44,True,FIXED_RTK
12,1664909237.5142744,44,True,FIXED_RTK
12,1664909237.556797,44,True,FIXED_RTK
12,1664909237.6050436,44,True,FIXED_RTK
12,1664909237.6656258,44,True,FIXED_RTK
12,1664909237.7788782,44,True,FIXED_RTK
12,1664909237.7842438,44,True,FIXED_RTK
12,1664909237.8695903,44,True,FIXED_RTK
12,1664909237.9569283,44,True,FIXED_RTK
12,1664909238.0521595,44,True,FIXED_RTK
12,1664909238.1576233,44,True,FIXED_RTK
12,1664909238.2798126,44,True,FIXED_RTK
12,1664909238.2849278,44,True,FIXED_RTK
12,1664909238.3575327,44,True,FIXED_RTK
12,1664909238.5104635,44,True,FIXED_RTK
12,1664909238.5546422,44,True,FIXED_RTK
12,1664909238.628096,44,True,FIXED_RTK
12,1664909238.729636,44,True,FIXED_RTK
12,1664909238.7780037,44,True,FIXED_RTK
12,1664909238.7841299,44,True,FIXED_RTK
12,1664909238.868458,44,True,FIXED_RTK
12,1664909238.9544282,44,True,FIXED_RTK
12,1664909239.0534625,44,True,FIXED_RTK
12,1664909239.1600647,44,True,FIXED_RTK
12,1664909239.2801173,44,True,FIXED_RTK
12,1664909239.2849123,44,True,FIXED_RTK
12,1664909239.3581104,44,True,FIXED_RTK
13,1664909254.5311086,45,True,FIXED_RTK
13,1664909254.5797338,45,True,FIXED_RTK
13,1664909254.6809413,45,True,FIXED_RTK
13,1664909254.7306447,45,True,FIXED_RTK
13,1664909254.7760885,45,True,FIXED_RTK
13,1664909254.7786224,45,True,FIXED_RTK
13,1664909254.8572516,45,True,FIXED_RTK
13,1664909254.9582384,45,True,FIXED_RTK
13,1664909255.0551403,45,True,FIXED_RTK
13,1664909255.185695,45,True,FIXED_RTK
13,1664909255.2039165,45,True,FIXED_RTK
13,1664909255.2681928,45,True,FIXED_RTK
13,1664909255.3714597,45,True,FIXED_RTK
13,1664909255.5370548,45,True,FIXED_RTK
13,1664909255.5807457,45,True,FIXED_RTK
13,1664909255.6820512,45,True,FIXED_RTK
13,1664909255.686685,45,True,FIXED_RTK
13,1664909255.7064357,45,True,FIXED_RTK
13,1664909255.7609735,45,True,FIXED_RTK
13,1664909255.8597932,45,True,FIXED_RTK
13,1664909255.955768,45,True,FIXED_RTK
13,1664909256.053968,45,True,FIXED_RTK
13,1664909256.1803286,45,True,FIXED_RTK
13,1664909256.1997564,45,True,FIXED_RTK
13,1664909256.2564802,45,True,FIXED_RTK
13,1664909256.3680518,45,True,FIXED_RTK
13,1664909256.5411065,45,True,FIXED_RTK
13,1664909256.5814674,45,True,FIXED_RTK
13,1664909256.6391966,45,True,FIXED_RTK
13,1664909256.730459,45,True,FIXED_RTK
13,1664909256.7802944,45,True,FIXED_RTK
13,1664909256.7852693,45,True,FIXED_RTK
13,1664909256.8716314,45,True,FIXED_RTK
13,1664909256.9625118,45,True,FIXED_RTK
13,1664909257.0561101,45,True,FIXED_RTK
13,1664909257.1765676,45,True,FIXED_RTK
13,1664909257.1902626,45,True,FIXED_RTK
13,1664909257.25637,45,True,FIXED_RTK
13,1664909257.368013,45,True,FIXED_RTK
14,1664909270.9794972,45,True,FIXED_RTK
14,1664909271.0563955,45,True,FIXED_RTK
14,1664909271.182912,45,True,FIXED_RTK
14,1664909271.2020283,45,True,FIXED_RTK
14,1664909271.2599967,45,True,FIXED_RTK
14,1664909271.36195,45,True,FIXED_RTK
14,1664909271.5138817,45,True,FIXED_RTK
14,1664909271.586208,45,True,FIXED_RTK
14,1664909271.686651,45,True,FIXED_RTK
14,1664909271.6932065,45,True,FIXED_RTK
14,1664909271.7118402,45,True,FIXED_RTK
14,1664909271.7578905,45,True,FIXED_RTK
14,1664909271.863715,45,True,FIXED_RTK
14,1664909271.9789515,45,True,FIXED_RTK
14,1664909272.0543594,45,True,FIXED_RTK
14,1664909272.1825006,45,True,FIXED_RTK
14,1664909272.2025483,45,True,FIXED_RTK
14,1664909272.2565308,45,True,FIXED_RTK
14,1664909272.3625247,45,True,FIXED_RTK
14,1664909272.513514,45,True,FIXED_RTK
14,1664909272.559713,45,True,FIXED_RTK
14,1664909272.6818416,45,True,FIXED_RTK
14,1664909272.7293706,45,True,FIXED_RTK
14,1664909272.7750235,45,True,FIXED_RTK
14,1664909272.7795336,45,True,FIXED_RTK
14,1664909272.8578658,45,True,FIXED_RTK
14,1664909272.9703755,45,True,FIXED_RTK
14,1664909273.0611358,45,True,FIXED_RTK
14,1664909273.181522,45,True,FIXED_RTK
14,1664909273.1990678,45,True,FIXED_RTK
14,1664909273.2587287,45,True,FIXED_RTK
14,1664909273.3578641,45,True,FIXED_RTK
14,1664909273.5072932,45,True,FIXED_RTK
14,1664909273.5542367,45,True,FIXED_RTK
14,1664909273.6786318,45,True,FIXED_RTK
14,1664909273.6830997,45,True,FIXED_RTK
14,1664909273.7024453,45,True,FIXED_RTK
14,1664909273.7531924,45,True,FIXED_RTK
14,1664909273.855493,45,True,FIXED_RTK
15,1664909288.5134635,45,True,FIXED_RTK
15,1664909288.5559614,45,True,FIXED_RTK
15,1664909288.682694,45,True,FIXED_RTK
